index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
32,42,0,0.33,59,0.0592,3,0.34,-1,1.09091
33,43,0,0.34,63,0.0628,4,0.36,1,1.09091
34,44,0,0.35,66,0.0664,3,0.36,-1,1.07273
35,45,0,0.36,70,0.0702,4,0.38,1,1.05455
36,46,0,0.37,74,0.074,4,0.38,0,0.945454
37,47,0,0.38,78,0.078,4,0.4,0,0.945455
38,48,0,0.39,82,0.0822,4,0.42,0,0.854545
39,49,0,0.4,86,0.0864,4,0.42,0,0.872727
40,50,0,0.41,91,0.0906,5,0.42,1,0.890909
41,51,0,0.42,95,0.0948,4,0.42,-1,1
42,52,0,0.43,99,0.0992,4,0.44,0,1
43,53,0,0.44,103,0.1036,4,0.44,0,1
44,54,0,0.45,108,0.1082,5,0.46,1,1.01818
45,55,0,0.46,113,0.113,5,0.48,0,1.05455
46,56,0,0.47,118,0.118,5,0.5,0,1.09091
47,57,0,0.48,123,0.123,5,0.5,0,1.01818
48,58,0,0.49,128,0.128,5,0.5,0,1.03636
49,59,0,0.5,133,0.133,5,0.5,0,1.03636
50,60,0,0.51,138,0.1382,5,0.52,0,1.01818
51,61,0,0.52,143,0.1436,5,0.54,0,1
52,62,0,0.53,149,0.149,6,0.54,1,1.09091
53,63,0,0.54,155,0.1546,6,0.56,0,1.09091
54,64,0,0.55,160,0.1604,5,0.58,-1,1.09091
55,65,0,0.56,166,0.1662,6,0.58,1,0.981818
56,66,0,0.57,172,0.172,6,0.58,0,0.872727
57,67,0,0.58,178,0.178,6,0.6,0,0.963636
58,68,0,0.59,184,0.184,6,0.6,0,0.945455
59,69,0,0.6,190,0.1902,6,0.62,0,0.927273
60,70,0,0.61,196,0.1964,6,0.62,0,1.01818
61,71,0,0.62,203,0.2026,7,0.62,1,1.10909
62,72,0,0.63,209,0.2092,6,0.66,-1,1
63,73,0,0.64,215,0.2158,6,0.66,0,1.09091
64,74,0,0.65,223,0.2224,8,0.66,2,1.07273
65,75,0,0.66,229,0.2292,6,0.68,-2,1.05455
66,76,0,0.67,236,0.2362,7,0.7,1,1.03636
67,77,0,0.68,243,0.243,7,0.68,0,1
68,78,0,0.69,250,0.2502,7,0.72,0,0.963636
69,79,0,0.7,257,0.2574,7,0.72,0,0.945455
70,80,0,0.71,265,0.2646,8,0.72,1,0.927273
71,81,0,0.72,272,0.272,7,0.74,-1,0.909091
72,82,0,0.73,279,0.2796,7,0.76,0,1
73,83,0,0.74,287,0.287,8,0.74,1,0.981818
74,84,0,0.75,295,0.2946,8,0.76,0,1.14545
75,85,0,0.76,302,0.3024,7,0.78,-1,1.10909
76,86,0,0.77,310,0.3102,8,0.78,1,1.07273
77,87,0,0.78,318,0.3182,8,0.8,0,1.03636
78,88,0,0.79,326,0.3264,8,0.82,0,1.01818
79,89,0,0.8,335,0.3348,9,0.84,1,0.909091
80,90,0,0.81,343,0.343,8,0.82,-1,0.890909
81,91,0,0.82,352,0.3514,9,0.84,1,0.963636
82,92,0,0.83,359,0.3598,7,0.84,-2,0.927273
83,93,0,0.84,368,0.3682,9,0.84,2,0.981818
84,94,0,0.85,377,0.3768,9,0.86,0,0.945455
85,95,0,0.86,385,0.3856,8,0.88,-1,1.12727
86,96,0,0.87,395,0.3946,10,0.9,2,1.01818
87,97,0,0.88,403,0.4036,8,0.9,-2,1.01818
88,98,0,0.89,413,0.4128,10,0.92,2,1.01818
89,99,0,0.9,422,0.4218,9,0.9,-1,1
90,100,0,0.91,431,0.4312,9,0.94,0,0.963636
91,101,0,0.92,440,0.4404,9,0.92,0,1.01818
92,102,0,0.93,450,0.4498,10,0.94,1,1.07273
93,103,0,0.94,459,0.4594,9,0.96,-1,1.03636
94,104,0,0.95,469,0.4692,10,0.98,1,1.01818
95,105,0,0.96,479,0.479,10,0.98,0,0.909091
96,106,0,0.97,489,0.489,10,1,0,0.909091
97,107,0,0.98,499,0.499,10,1,0,0.818182
98,108,0,0.99,509,0.509,10,1,0,0.727273
99,109,0,1,519,0.519,10,1,0,0.745455
100,110,0,1.01,529,0.5292,10,1.02,0,0.781818
101,111,0,1.02,539,0.5394,10,1.02,0,0.927273
102,112,0,1.03,550,0.5498,11,1.04,1,1.12121
103,113,0,1.04,560,0.5602,10,1.04,-1,1.37879
104,114,0,1.05,571,0.5708,11,1.06,1,1.5961
105,115,0,1.06,581,0.5814,10,1.06,-1,1.75325
106,116,0,1.07,592,0.5924,11,1.1,1,2.07273
107,117,0,1.08,603,0.59775,11,1.1,0,2.16667
108,118,0,1.09,615,0.603333,12,1.13333,1,2.27778
