index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.0090625,3,0.007,3,0.404598,3,0.811732
1,10,1,0.018125,7,0.009,4,0.413793,1,1.01467
2,10,2,0.0271875,11,0.0108,4,0.397241,0,1.06263
3,10,3,0.03625,15,0.0146,4,0.41931,0,1.23341
4,11,0,0.0453125,18,0.0184,3,0.41931,-1,1.34726
5,11,1,0.054375,22,0.0222,4,0.41931,1,1.41684
6,11,2,0.0634375,26,0.0262,4,0.441379,0,1.40208
7,11,3,0.0725,30,0.0304,4,0.463448,0,1.50539
8,12,0,0.0815625,35,0.0348,5,0.485517,1,1.43898
9,13,0,0.090625,39,0.0394,4,0.507586,-1,1.48326
10,14,0,0.0996875,44,0.044,5,0.507586,1,1.50539
11,15,0,0.10875,49,0.0486,5,0.507586,0,1.37257
12,16,0,0.117812,53,0.0534,4,0.529655,-1,1.32829
13,17,0,0.126875,58,0.0582,5,0.529655,1,1.26187
14,18,0,0.135937,63,0.0632,5,0.551724,0,1.19546
15,19,0,0.145,68,0.0684,5,0.573793,0,1.26187
16,20,0,0.154062,74,0.0736,6,0.573793,1,1.32829
17,21,0,0.163125,79,0.079,5,0.595862,-1,1.26187
18,22,0,0.172187,84,0.0844,5,0.595862,0,1.30615
19,23,0,0.18125,90,0.0898,6,0.595862,1,1.2176
20,24,0,0.190312,95,0.0954,5,0.617931,-1,1.12905
21,25,0,0.199375,101,0.1012,6,0.64,1,1.17332
22,26,0,0.208437,107,0.107,6,0.64,0,1.10691
23,27,0,0.2175,113,0.113,6,0.662069,0,1.17332
24,28,0,0.226562,119,0.119,6,0.662069,0,1.23974
25,29,0,0.235625,125,0.125,6,0.662069,0,1.28401
26,30,0,0.244687,131,0.1312,6,0.684138,0,1.19546
27,31,0,0.25375,137,0.1374,6,0.684138,0,1.23974
28,32,0,0.262813,144,0.1438,7,0.706207,1,1.28401
29,33,0,0.271875,150,0.1504,6,0.728276,-1,1.32829
30,34,0,0.280938,157,0.1572,7,0.750345,1,1.26187
31,35,0,0.29,164,0.1638,7,0.728276,0,1.30615
32,36,0,0.299062,171,0.1706,7,0.750345,0,1.32829
33,37,0,0.308125,177,0.1776,6,0.772414,-1,1.2176
34,38,0,0.317187,184,0.1846,7,0.772414,1,1.10691
35,39,0,0.32625,192,0.1916,8,0.772414,1,1.12905
36,40,0,0.335312,199,0.199,7,0.816552,-1,1.17332
37,41,0,0.344375,206,0.2064,7,0.816552,0,1.10691
38,42,0,0.353437,214,0.2138,8,0.816552,1,1.04049
39,43,0,0.3625,221,0.2212,7,0.816552,-1,1.10691
40,44,0,0.371562,229,0.2288,8,0.838621,1,1.17332
41,45,0,0.380625,236,0.2364,7,0.838621,-1,1.10691
42,46,0,0.389687,244,0.2442,8,0.86069,1,1.28401
43,47,0,0.39875,252,0.252,8,0.86069,0,1.35043
44,48,0,0.407812,260,0.26,8,0.882759,0,1.41684
45,49,0,0.416875,268,0.2682,8,0.904828,0,1.35043
46,50,0,0.425937,276,0.2764,8,0.904828,0,1.3947
47,51,0,0.435,285,0.2848,9,0.926897,1,1.30615
48,52,0,0.444062,293,0.2932,8,0.926897,-1,1.32829
49,53,0,0.453125,302,0.3018,9,0.948966,1,1.2176
50,54,0,0.462187,310,0.3104,8,0.948966,-1,1.2176
51,55,0,0.47125,319,0.3192,9,0.971035,1,1.2176
52,56,0,0.480312,328,0.328,9,0.971035,0,1.10691
53,57,0,0.489375,337,0.337,9,0.993103,0,1.12905
54,58,0,0.498437,346,0.346,9,0.993103,0,1.15118
55,59,0,0.5075,355,0.3552,9,1.01517,0,1.06263
56,60,0,0.516562,364,0.3644,9,1.01517,0,0.996217
57,61,0,0.525625,374,0.3736,10,1.01517,1,1.04787
58,62,0,0.534687,383,0.383,9,1.03724,-1,0.985148
59,63,0,0.54375,392,0.3926,9,1.05931,0,0.937709
60,64,0,0.552812,402,0.402,10,1.03724,1,0.869713
61,65,0,0.561875,412,0.4116,10,1.05931,0,1.01835
62,66,0,0.570937,421,0.4165,9,1.07586,-1,1.01467
63,67,0,0.58,431,0.421333,10,1.06667,1,1.01467
