index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00979592,1,0.003,1,0.170139,1,1.73683
1,10,1,0.0195918,3,0.004,2,0.178646,1,1.73683
2,10,2,0.0293878,5,0.005,2,0.18375,0,1.62947
3,10,3,0.0391837,7,0.007,2,0.204167,0,1.59699
4,12,0,0.0489796,9,0.0092,2,0.224583,0,1.35879
5,13,0,0.0587755,11,0.0114,2,0.224583,0,1.28842
6,14,0,0.0685714,14,0.0138,3,0.245,1,1.16842
7,15,0,0.0783673,16,0.0162,2,0.245,-1,1.13684
8,16,0,0.0881633,19,0.0188,3,0.265417,1,1.0421
9,17,0,0.0979592,21,0.0214,2,0.265417,-1,0.947364
10,18,0,0.107755,24,0.0242,3,0.285833,1,0.871575
11,19,0,0.117551,27,0.027,3,0.285833,0,0.814733
12,20,0,0.127347,30,0.03,3,0.30625,0,0.776839
13,21,0,0.137143,33,0.033,3,0.30625,0,0.757891
14,22,0,0.146939,36,0.036,3,0.30625,0,0.757891
15,23,0,0.156735,39,0.039,3,0.30625,0,0.776839
16,24,0,0.166531,42,0.0422,3,0.326667,0,0.814733
17,25,0,0.176327,45,0.0454,3,0.326667,0,0.776839
18,26,0,0.186122,49,0.0488,4,0.347083,1,0.776839
19,27,0,0.195918,52,0.0522,3,0.347083,-1,0.814733
20,28,0,0.205714,56,0.0558,4,0.3675,1,0.871575
21,29,0,0.21551,59,0.0594,3,0.3675,-1,0.833681
22,30,0,0.225306,63,0.063,4,0.3675,1,0.90947
23,31,0,0.235102,67,0.0666,4,0.3675,0,0.890522
24,32,0,0.244898,70,0.0704,3,0.387917,-1,0.890522
25,33,0,0.254694,74,0.0744,4,0.408333,1,0.814733
26,34,0,0.26449,78,0.0784,4,0.408333,0,0.776839
27,35,0,0.274286,83,0.0826,5,0.42875,1,0.682102
28,36,0,0.284082,87,0.0868,4,0.42875,-1,0.62526
29,37,0,0.293878,91,0.091,4,0.42875,0,0.587366
30,38,0,0.303673,95,0.0952,4,0.42875,0,0.473682
31,39,0,0.313469,99,0.0994,4,0.42875,0,0.511577
32,40,0,0.323265,104,0.1036,5,0.42875,1,0.587366
