index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.0107692,5,0.01,5,0.464286,5,0.479025
1,11,0,0.0215385,10,0.0125,5,0.464286,0,0.57483
2,12,0,0.0323077,15,0.015,5,0.464286,0,0.658442
3,13,0,0.0430769,20,0.02,5,0.464286,0,0.862245
4,14,0,0.0538462,25,0.0252,5,0.482857,0,0.818573
5,15,0,0.0646154,30,0.0304,5,0.482857,0,0.872696
6,16,0,0.0753846,36,0.0358,6,0.501429,1,0.935405
7,17,0,0.0861538,41,0.0414,5,0.52,-1,0.940631
8,18,0,0.0969231,47,0.0472,6,0.538571,1,0.893599
9,19,0,0.107692,53,0.0528,6,0.52,0,0.924954
10,20,0,0.118462,59,0.0586,6,0.538571,0,1.01902
11,21,0,0.129231,64,0.0646,5,0.557143,-1,0.924954
12,22,0,0.14,70,0.0706,6,0.557143,1,0.909276
13,23,0,0.150769,77,0.0766,7,0.557143,1,0.971985
14,24,0,0.161538,83,0.083,6,0.594286,-1,1.11308
15,25,0,0.172308,89,0.0896,6,0.612857,0,1.06605
16,25,1,0.183077,96,0.096,7,0.594286,1,1.08173
17,27,0,0.193846,103,0.1026,7,0.612857,0,1.16011
18,28,0,0.204615,109,0.1094,6,0.631429,-1,1.12876
19,29,0,0.215385,116,0.1164,7,0.65,1,0.951082
20,30,0,0.226154,123,0.1234,7,0.65,0,0.919728
21,31,0,0.236923,131,0.1306,8,0.668571,1,0.988782
22,32,0,0.247692,138,0.138,7,0.687143,-1,0.783859
23,33,0,0.258462,145,0.1454,7,0.687143,0,0.595733
24,34,0,0.269231,153,0.149,8,0.673214,1,0.57483
25,35,0,0.28,160,0.152667,7,0.680952,-1,0.479025
