index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,11,0,0.00909091,3,0.006,3,0.33,3,1.99906e-15
1,11,1,0.0181818,6,0.0075,3,0.33,0,0.201667
2,11,2,0.0272727,9,0.009,3,0.33,0,0.396
3,11,3,0.0363636,12,0.012,3,0.33,0,0.55
4,12,0,0.0454545,15,0.015,3,0.33,0,0.77
5,12,1,0.0545455,18,0.018,3,0.33,0,1.034
6,12,2,0.0636364,21,0.0212,3,0.352,0,1.26867
7,12,3,0.0727273,24,0.0246,3,0.374,0,1.408
8,14,0,0.0818182,28,0.028,4,0.374,1,1.584
9,15,0,0.0909091,32,0.0316,4,0.396,0,1.738
10,16,0,0.1,35,0.0354,3,0.418,-1,1.738
11,17,0,0.109091,39,0.0394,4,0.44,1,1.584
12,18,0,0.118182,43,0.0434,4,0.44,0,1.518
13,19,0,0.127273,48,0.0476,5,0.462,1,1.54
14,20,0,0.136364,52,0.052,4,0.484,-1,1.408
15,21,0,0.145455,56,0.0564,4,0.484,0,1.474
16,22,0,0.154545,61,0.0608,5,0.484,1,1.496
17,23,0,0.163636,65,0.0654,4,0.506,-1,1.606
18,24,0,0.172727,70,0.0702,5,0.528,1,1.562
19,25,0,0.181818,75,0.075,5,0.528,0,1.606
20,26,0,0.190909,80,0.0802,5,0.572,0,1.628
21,27,0,0.2,85,0.0854,5,0.572,0,1.628
22,28,0,0.209091,91,0.0908,6,0.594,1,1.474
23,29,0,0.218182,96,0.0962,5,0.594,-1,1.408
24,30,0,0.227273,102,0.1018,6,0.616,1,1.43
25,31,0,0.236364,107,0.1074,5,0.616,-1,1.408
26,32,0,0.245455,113,0.1132,6,0.638,1,1.474
27,33,0,0.254545,119,0.119,6,0.638,0,1.518
28,34,0,0.263636,125,0.125,6,0.66,0,1.65
29,35,0,0.272727,131,0.1312,6,0.682,0,1.628
30,36,0,0.281818,137,0.1376,6,0.704,0,1.584
31,37,0,0.290909,144,0.144,7,0.704,1,1.518
32,38,0,0.3,151,0.1506,7,0.726,0,1.54
33,39,0,0.309091,157,0.1574,6,0.748,-1,1.408
34,40,0,0.318182,164,0.1642,7,0.748,1,1.364
35,41,0,0.327273,171,0.171,7,0.748,0,1.298
36,42,0,0.336364,178,0.178,7,0.77,0,1.342
37,43,0,0.345455,185,0.1852,7,0.792,0,1.254
38,44,0,0.354545,192,0.1924,7,0.792,0,1.386
39,45,0,0.363636,200,0.1998,8,0.814,1,1.496
40,46,0,0.372727,207,0.2072,7,0.814,-1,1.584
41,47,0,0.381818,215,0.2148,8,0.836,1,1.628
42,48,0,0.390909,222,0.2224,7,0.836,-1,1.628
43,49,0,0.4,230,0.2304,8,0.88,1,1.606
44,50,0,0.409091,238,0.2384,8,0.88,0,1.562
45,51,0,0.418182,247,0.2466,9,0.902,1,1.606
46,52,0,0.427273,255,0.255,8,0.924,-1,1.496
47,53,0,0.436364,263,0.2634,8,0.924,0,1.474
48,54,0,0.445455,272,0.2718,9,0.924,1,1.31267
49,55,0,0.454545,280,0.2804,8,0.946,-1,1.32733
50,56,0,0.463636,289,0.2892,9,0.968,1,1.26343
51,57,0,0.472727,298,0.298,9,0.968,0,1.19429
52,58,0,0.481818,307,0.307,9,0.99,0,1.32
53,59,0,0.490909,316,0.3115,9,0.99,0,1.41167
54,60,0,0.5,325,0.316,9,0.99,0,1.34444
