index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,3,0.00566667,3,0.266667,3,0.611111
1,11,0,0.02,6,0.007,3,0.275,0,0.666667
2,12,0,0.03,8,0.0084,2,0.28,-1,0.763636
3,13,0,0.04,11,0.0112,3,0.28,1,0.87013
4,14,0,0.05,14,0.014,3,0.28,0,1.03506
5,15,0,0.06,17,0.0172,3,0.32,0,1.08788
6,16,0,0.07,20,0.0204,3,0.32,0,1.13939
7,17,0,0.08,24,0.0238,4,0.34,1,1.12727
8,18,0,0.09,27,0.0272,3,0.34,-1,1.16364
9,19,0,0.1,31,0.0308,4,0.36,1,1.09091
10,20,0,0.11,34,0.0344,3,0.36,-1,1
11,21,0,0.12,38,0.0382,4,0.38,1,1
12,22,0,0.13,42,0.042,4,0.38,0,1
13,23,0,0.14,46,0.046,4,0.4,0,1.09091
14,24,0,0.15,50,0.05,4,0.4,0,1.16364
15,25,0,0.16,54,0.0542,4,0.42,0,1.12727
16,26,0,0.17,58,0.0584,4,0.42,0,1.09091
17,27,0,0.18,63,0.0628,5,0.44,1,1.05455
18,28,0,0.19,67,0.0674,4,0.46,-1,1.01818
19,29,0,0.2,72,0.0722,5,0.48,1,0.981818
20,30,0,0.21,77,0.0768,5,0.46,0,0.945454
21,31,0,0.22,82,0.0816,5,0.48,0,1
22,32,0,0.23,86,0.0864,4,0.48,-1,0.945454
23,33,0,0.24,91,0.0914,5,0.5,1,0.890909
24,34,0,0.25,96,0.0964,5,0.5,0,0.945455
25,35,0,0.26,102,0.1016,6,0.52,1,1.10909
26,36,0,0.27,107,0.107,5,0.54,-1,1.07273
27,37,0,0.28,112,0.1124,5,0.54,0,1.12727
28,38,0,0.29,118,0.1178,6,0.54,1,1.16364
29,39,0,0.3,123,0.1234,5,0.56,-1,1.18182
30,40,0,0.31,129,0.1292,6,0.58,1,1.18182
31,41,0,0.32,135,0.135,6,0.58,0,1.16364
32,42,0,0.33,141,0.141,6,0.6,0,1.23636
33,43,0,0.34,147,0.1472,6,0.62,0,1.2
34,44,0,0.35,153,0.1534,6,0.62,0,1.14545
35,45,0,0.36,160,0.1598,7,0.64,1,1.07273
36,46,0,0.37,166,0.1662,6,0.64,-1,1.09091
37,47,0,0.38,173,0.1728,7,0.66,1,1
38,48,0,0.39,179,0.1794,6,0.66,-1,1
39,49,0,0.4,186,0.1862,7,0.68,1,1
40,50,0,0.41,193,0.193,7,0.68,0,1
41,51,0,0.42,200,0.2,7,0.7,0,1.09091
42,52,0,0.43,207,0.207,7,0.7,0,1.07273
43,53,0,0.44,214,0.2142,7,0.72,0,1.05455
44,54,0,0.45,221,0.2214,7,0.72,0,1.03636
45,55,0,0.46,229,0.2288,8,0.74,1,1.10909
46,56,0,0.47,236,0.2364,7,0.76,-1,1.07273
47,57,0,0.48,244,0.244,8,0.76,1,1.12727
48,58,0,0.49,252,0.2516,8,0.76,0,1.16364
49,59,0,0.5,259,0.2594,7,0.78,-1,1.18182
50,60,0,0.51,267,0.2674,8,0.8,1,1.09091
51,61,0,0.52,275,0.2754,8,0.8,0,1.09091
52,62,0,0.53,284,0.2836,9,0.82,1,1.09091
53,63,0,0.54,292,0.292,8,0.84,-1,1
54,64,0,0.55,300,0.3004,8,0.84,0,0.909091
55,65,0,0.56,309,0.3088,9,0.84,1,0.909091
56,66,0,0.57,317,0.3174,8,0.86,-1,0.909091
57,67,0,0.58,326,0.326,9,0.86,1,0.909091
58,68,0,0.59,335,0.3346,9,0.86,0,1
59,69,0,0.6,343,0.3434,8,0.88,-1,1.09091
60,70,0,0.61,352,0.3524,9,0.9,1,1.09091
61,71,0,0.62,361,0.3614,9,0.9,0,1.09091
62,72,0,0.63,371,0.3706,10,0.92,1,1.18182
63,73,0,0.64,380,0.38,9,0.94,-1,1.16364
64,74,0,0.65,389,0.3894,9,0.94,0,1.13939
65,75,0,0.66,399,0.3988,10,0.94,1,1.10606
66,76,0,0.67,408,0.4084,9,0.96,-1,1.16104
67,77,0,0.68,418,0.4182,10,0.98,1,1.15584
68,78,0,0.69,428,0.428,10,0.98,0,1.12727
69,79,0,0.7,438,0.433,10,1,0,1.16667
70,80,0,0.71,448,0.438,10,1,0,1.27778
