index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,2,0.00433333,2,0.233333,2,0.944444
1,11,0,0.02,4,0.0055,2,0.225,0,0.833333
2,12,0,0.03,7,0.0068,3,0.24,1,0.8
3,13,0,0.04,9,0.0092,2,0.24,-1,0.831169
4,14,0,0.05,12,0.0118,3,0.26,1,0.744156
5,15,0,0.06,14,0.0144,2,0.26,-1,0.59697
6,16,0,0.07,17,0.017,3,0.26,1,0.642424
7,17,0,0.08,20,0.0196,3,0.26,0,0.6
8,18,0,0.09,22,0.0224,2,0.28,-1,0.581818
9,19,0,0.1,25,0.0252,3,0.28,1,0.6
10,20,0,0.11,28,0.028,3,0.28,0,0.654545
11,21,0,0.12,31,0.031,3,0.3,0,0.654545
12,22,0,0.13,34,0.034,3,0.3,0,0.690909
13,23,0,0.14,37,0.037,3,0.3,0,0.654545
14,24,0,0.15,40,0.0402,3,0.32,0,0.654545
15,25,0,0.16,43,0.0434,3,0.32,0,0.6
16,26,0,0.17,47,0.0466,4,0.32,1,0.581818
17,27,0,0.18,50,0.05,3,0.34,-1,0.6
18,28,0,0.19,53,0.0534,3,0.34,0,0.563636
19,29,0,0.2,57,0.0568,4,0.34,1,0.472727
20,30,0,0.21,60,0.0602,3,0.34,-1,0.527273
21,31,0,0.22,64,0.0638,4,0.36,1,0.527273
22,32,0,0.23,67,0.0674,3,0.36,-1,0.472727
23,33,0,0.24,71,0.071,4,0.36,1,0.563636
24,34,0,0.25,75,0.0746,4,0.36,0,0.6
25,35,0,0.26,78,0.0784,3,0.38,-1,0.581818
26,36,0,0.27,82,0.0822,4,0.38,1,0.509091
27,37,0,0.28,86,0.086,4,0.38,0,0.490909
28,38,0,0.29,90,0.09,4,0.4,0,0.436364
29,39,0,0.3,94,0.094,4,0.4,0,0.436364
30,40,0,0.31,98,0.098,4,0.4,0,0.381818
31,41,0,0.32,102,0.102,4,0.4,0,0.472727
32,42,0,0.33,106,0.106,4,0.4,0,0.509091
33,43,0,0.34,110,0.11,4,0.4,0,0.581818
34,44,0,0.35,114,0.1142,4,0.42,0,0.6
35,45,0,0.36,118,0.1184,4,0.42,0,0.672727
36,46,0,0.37,123,0.1228,5,0.44,1,0.690909
37,47,0,0.38,127,0.1272,4,0.44,-1,0.654545
38,48,0,0.39,132,0.1318,5,0.46,1,0.563636
39,49,0,0.4,136,0.1362,4,0.44,-1,0.509091
40,50,0,0.41,141,0.1408,5,0.46,1,0.490909
41,51,0,0.42,145,0.1454,4,0.46,-1,0.418182
42,52,0,0.43,150,0.15,5,0.46,1,0.490909
43,53,0,0.44,155,0.1546,5,0.46,0,0.509091
44,54,0,0.45,159,0.1594,4,0.48,-1,0.581818
45,55,0,0.46,164,0.1642,5,0.48,1,0.6
46,56,0,0.47,169,0.169,5,0.48,0,0.654545
47,57,0,0.48,174,0.174,5,0.5,0,0.654545
48,58,0,0.49,179,0.179,5,0.5,0,0.6
49,59,0,0.5,184,0.184,5,0.5,0,0.581818
50,60,0,0.51,189,0.1892,5,0.52,0,0.509091
51,61,0,0.52,194,0.1944,5,0.52,0,0.4
52,62,0,0.53,200,0.1996,6,0.52,1,0.345455
53,63,0,0.54,205,0.2048,5,0.52,-1,0.345455
54,64,0,0.55,210,0.2102,5,0.54,0,0.309091
55,65,0,0.56,215,0.2154,5,0.52,0,0.327273
56,66,0,0.57,221,0.2206,6,0.52,1,0.490909
57,67,0,0.58,226,0.226,5,0.54,-1,0.509091
58,68,0,0.59,231,0.2314,5,0.54,0,0.581818
59,69,0,0.6,237,0.2368,6,0.54,1,0.6
60,70,0,0.61,242,0.2424,5,0.56,-1,0.672727
61,71,0,0.62,248,0.2482,6,0.58,1,0.6
62,72,0,0.63,254,0.2538,6,0.56,0,0.563636
63,73,0,0.64,260,0.2596,6,0.58,0,0.563636
64,74,0,0.65,265,0.2654,5,0.58,-1,0.6
65,75,0,0.66,271,0.2712,6,0.58,1,0.563636
66,76,0,0.67,277,0.277,6,0.58,0,0.563636
67,77,0,0.68,283,0.283,6,0.6,0,0.618182
68,78,0,0.69,289,0.289,6,0.6,0,0.618182
69,79,0,0.7,295,0.2952,6,0.62,0,0.563636
70,80,0,0.71,301,0.3014,6,0.62,0,0.472727
71,81,0,0.72,308,0.3076,7,0.62,1,0.436364
72,82,0,0.73,314,0.3138,6,0.62,-1,0.436364
73,83,0,0.74,320,0.3202,6,0.64,0,0.381818
74,84,0,0.75,326,0.3264,6,0.62,0,0.381818
75,85,0,0.76,333,0.3326,7,0.62,1,0.527273
76,86,0,0.77,339,0.339,6,0.64,-1,0.527273
77,87,0,0.78,345,0.3456,6,0.66,0,0.490909
78,88,0,0.79,352,0.352,7,0.64,1,0.509091
79,89,0,0.8,359,0.3586,7,0.66,0,0.581818
80,90,0,0.81,365,0.3654,6,0.68,-1,0.509091
81,91,0,0.82,372,0.372,7,0.66,1,0.472727
82,92,0,0.83,379,0.3786,7,0.66,0,0.472727
83,93,0,0.84,385,0.3854,6,0.68,-1,0.527273
84,94,0,0.85,392,0.3922,7,0.68,1,0.436364
85,95,0,0.86,399,0.399,7,0.68,0,0.4
86,96,0,0.87,406,0.406,7,0.7,0,0.454545
87,97,0,0.88,413,0.413,7,0.7,0,0.363636
88,98,0,0.89,420,0.42,7,0.7,0,0.236364
89,99,0,0.9,427,0.427,7,0.7,0,0.181818
90,100,0,0.91,434,0.434,7,0.7,0,0.109091
91,101,0,0.92,441,0.4375,7,0.7,0,-1.32169e-13
92,102,0,0.93,448,0.441,7,0.7,0,-1.76226e-13
