index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,4,0.008,4,0.4,4,1.72222
1,11,0,0.02,8,0.01025,4,0.425,0,1.83333
2,12,0,0.03,12,0.0124,4,0.42,0,1.81818
3,13,0,0.04,17,0.0168,5,0.44,1,1.85714
4,14,0,0.05,21,0.0214,4,0.46,-1,1.9
5,15,0,0.06,26,0.0262,5,0.48,1,1.94848
6,16,0,0.07,31,0.0312,5,0.5,0,1.84242
7,17,0,0.08,36,0.0364,5,0.52,0,1.92727
8,18,0,0.09,42,0.0418,6,0.54,1,1.85455
9,19,0,0.1,47,0.0474,5,0.56,-1,1.8
10,20,0,0.11,53,0.0532,6,0.58,1,1.76364
11,21,0,0.12,59,0.059,6,0.58,0,1.74545
12,22,0,0.13,65,0.0652,6,0.62,0,1.65455
13,23,0,0.14,71,0.0714,6,0.62,0,1.69091
14,24,0,0.15,78,0.0778,7,0.64,1,1.65455
15,25,0,0.16,84,0.0844,6,0.66,-1,1.65455
16,26,0,0.17,91,0.0912,7,0.68,1,1.78182
17,27,0,0.18,98,0.098,7,0.68,0,1.81818
18,28,0,0.19,105,0.1052,7,0.72,0,1.87273
19,29,0,0.2,112,0.1124,7,0.72,0,1.94545
20,30,0,0.21,120,0.1198,8,0.74,1,1.92727
21,31,0,0.22,127,0.1276,7,0.78,-1,1.83636
22,32,0,0.23,135,0.1356,8,0.8,1,1.78182
23,33,0,0.24,144,0.1436,9,0.8,1,1.65455
24,34,0,0.25,152,0.152,8,0.84,-1,1.56364
25,35,0,0.26,160,0.1604,8,0.84,0,1.50909
26,36,0,0.27,169,0.1688,9,0.84,1,1.38182
27,37,0,0.28,177,0.1774,8,0.86,-1,1.4
28,38,0,0.29,186,0.1862,9,0.88,1,1.47273
29,39,0,0.3,195,0.195,9,0.88,0,1.58182
30,40,0,0.31,204,0.2042,9,0.92,0,1.72727
31,41,0,0.32,213,0.2134,9,0.92,0,1.90909
32,42,0,0.33,223,0.2228,10,0.94,1,1.90909
33,43,0,0.34,232,0.2324,9,0.96,-1,1.92727
34,44,0,0.35,242,0.2424,10,1,1,1.87273
35,45,0,0.36,252,0.2524,10,1,0,1.83636
36,46,0,0.37,263,0.2628,11,1.04,1,1.81818
37,47,0,0.38,273,0.2732,10,1.04,-1,1.72727
38,48,0,0.39,284,0.2838,11,1.06,1,1.65455
39,49,0,0.4,294,0.2944,10,1.06,-1,1.6
40,50,0,0.41,305,0.3054,11,1.1,1,1.58182
41,51,0,0.42,316,0.3164,11,1.1,0,1.6
42,52,0,0.43,328,0.3276,12,1.12,1,1.74545
43,53,0,0.44,339,0.339,11,1.14,-1,1.81818
44,54,0,0.45,350,0.3506,11,1.16,0,1.81818
45,55,0,0.46,362,0.3622,12,1.16,1,1.74545
46,56,0,0.47,374,0.3742,12,1.2,0,1.8
47,57,0,0.48,386,0.3864,12,1.22,0,1.78182
48,58,0,0.49,399,0.3988,13,1.24,1,1.73333
49,59,0,0.5,411,0.4112,12,1.24,-1,1.77576
50,60,0,0.51,424,0.4238,13,1.26,1,1.81818
51,61,0,0.52,436,0.4366,12,1.28,-1,1.64935
52,62,0,0.53,449,0.4496,13,1.3,1,1.78182
53,63,0,0.54,463,0.456,14,1.3,1,1.83333
54,64,0,0.55,476,0.462667,13,1.33333,-1,1.88889
