index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,5,0.00933333,5,0.466667,5,0.666667
1,11,0,0.02,9,0.0115,4,0.45,-1,0.666667
2,12,0,0.03,14,0.0138,5,0.46,1,0.654545
3,13,0,0.04,18,0.0184,4,0.46,-1,0.649351
4,14,0,0.05,23,0.0232,5,0.48,1,0.651948
5,15,0,0.06,28,0.028,5,0.48,0,0.672727
6,16,0,0.07,33,0.033,5,0.5,0,0.70303
7,17,0,0.08,38,0.038,5,0.5,0,0.727273
8,18,0,0.09,43,0.043,5,0.5,0,0.727273
9,19,0,0.1,48,0.048,5,0.5,0,0.745455
10,20,0,0.11,53,0.0532,5,0.52,0,0.781818
11,21,0,0.12,58,0.0584,5,0.52,0,0.836364
12,22,0,0.13,64,0.0638,6,0.54,1,0.909091
13,23,0,0.14,69,0.0692,5,0.54,-1,1
14,24,0,0.15,75,0.0748,6,0.56,1,1
15,25,0,0.16,80,0.0804,5,0.56,-1,1
16,26,0,0.17,86,0.0862,6,0.58,1,1
17,27,0,0.18,92,0.092,6,0.58,0,1
18,28,0,0.19,98,0.098,6,0.6,0,1
19,29,0,0.2,104,0.104,6,0.6,0,1
20,30,0,0.21,110,0.1102,6,0.62,0,1
21,31,0,0.22,116,0.1164,6,0.62,0,1
22,32,0,0.23,123,0.1228,7,0.64,1,1
23,33,0,0.24,129,0.1292,6,0.64,-1,1
24,34,0,0.25,136,0.1358,7,0.66,1,1
25,35,0,0.26,142,0.1424,6,0.66,-1,0.909091
26,36,0,0.27,149,0.1492,7,0.68,1,0.927273
27,37,0,0.28,156,0.156,7,0.68,0,0.854545
28,38,0,0.29,163,0.163,7,0.7,0,0.8
29,39,0,0.3,170,0.17,7,0.7,0,0.763636
30,40,0,0.31,177,0.177,7,0.7,0,0.836364
31,41,0,0.32,184,0.1842,7,0.72,0,0.818182
32,42,0,0.33,191,0.1914,7,0.72,0,0.818182
33,43,0,0.34,199,0.1986,8,0.72,1,0.836364
34,44,0,0.35,206,0.206,7,0.74,-1,0.963636
35,45,0,0.36,213,0.2136,7,0.76,0,0.909091
36,46,0,0.37,221,0.2212,8,0.76,1,0.872727
37,47,0,0.38,229,0.2288,8,0.76,0,0.945454
38,48,0,0.39,237,0.2366,8,0.78,0,1.01818
39,49,0,0.4,244,0.2446,7,0.8,-1,0.981818
40,50,0,0.41,252,0.2524,8,0.78,1,1.03636
41,51,0,0.42,261,0.2604,9,0.8,1,1.09091
42,52,0,0.43,268,0.2686,7,0.82,-2,1.15152
43,53,0,0.44,277,0.277,9,0.84,2,1.08182
44,54,0,0.45,285,0.2854,8,0.84,-1,1.00649
45,55,0,0.46,294,0.294,9,0.86,1,1.18182
46,56,0,0.47,303,0.3026,9,0.86,0,0.945454
47,57,0,0.48,311,0.307,8,0.875,-1,0.833333
48,58,0,0.49,320,0.311333,9,0.866667,1,0.833333
