index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,3,0.006,3,0.3,3,0.388889
1,11,0,0.02,6,0.00725,3,0.275,0,0.333333
2,12,0,0.03,9,0.0088,3,0.3,0,0.4
3,13,0,0.04,11,0.0118,2,0.3,-1,0.467532
4,14,0,0.05,15,0.0148,4,0.3,2,0.541558
5,15,0,0.06,18,0.0178,3,0.3,-1,0.693939
6,16,0,0.07,21,0.021,3,0.32,0,0.89697
7,17,0,0.08,24,0.0242,3,0.32,0,0.909091
8,18,0,0.09,27,0.0276,3,0.34,0,0.963636
9,19,0,0.1,31,0.031,4,0.34,1,1.03636
10,20,0,0.11,35,0.0346,4,0.36,0,1.10909
11,21,0,0.12,38,0.0384,3,0.38,-1,1.07273
12,22,0,0.13,42,0.0422,4,0.38,1,1.12727
13,23,0,0.14,46,0.046,4,0.38,0,1.16364
14,24,0,0.15,50,0.05,4,0.4,0,1.27273
15,25,0,0.16,54,0.0542,4,0.42,0,1.16364
16,26,0,0.17,58,0.0584,4,0.42,0,1.14545
17,27,0,0.18,63,0.0628,5,0.44,1,1.21818
18,28,0,0.19,67,0.0674,4,0.46,-1,1.18182
19,29,0,0.2,72,0.0722,5,0.48,1,1.03636
20,30,0,0.21,77,0.0768,5,0.46,0,1.07273
21,31,0,0.22,82,0.0816,5,0.48,0,1.09091
22,32,0,0.23,86,0.0866,4,0.5,-1,1
23,33,0,0.24,91,0.0916,5,0.5,1,1
24,34,0,0.25,97,0.0966,6,0.5,1,1.09091
25,35,0,0.26,102,0.102,5,0.54,-1,1.18182
26,36,0,0.27,107,0.1074,5,0.54,0,1.16364
27,37,0,0.28,113,0.1128,6,0.54,1,1.12727
28,38,0,0.29,118,0.1184,5,0.56,-1,1.09091
29,39,0,0.3,124,0.1242,6,0.58,1,1.05455
30,40,0,0.31,130,0.13,6,0.58,0,0.909091
31,41,0,0.32,136,0.136,6,0.6,0,0.963636
32,42,0,0.33,142,0.142,6,0.6,0,1.01818
33,43,0,0.34,148,0.148,6,0.6,0,1.05455
34,44,0,0.35,154,0.1542,6,0.62,0,1.07273
35,45,0,0.36,160,0.1604,6,0.62,0,1.18182
36,46,0,0.37,167,0.1668,7,0.64,1,1.18182
37,47,0,0.38,173,0.1734,6,0.66,-1,1.18182
38,48,0,0.39,180,0.1802,7,0.68,1,1.18182
39,49,0,0.4,187,0.187,7,0.68,0,1.07273
40,50,0,0.41,194,0.194,7,0.7,0,1.05455
41,51,0,0.42,201,0.201,7,0.7,0,0.927273
42,52,0,0.43,208,0.208,7,0.7,0,0.890909
43,53,0,0.44,215,0.2152,7,0.72,0,0.854545
44,54,0,0.45,222,0.2224,7,0.72,0,0.927273
45,55,0,0.46,230,0.2298,8,0.74,1,0.909091
46,56,0,0.47,237,0.2372,7,0.74,-1,1
47,57,0,0.48,245,0.2448,8,0.76,1,1.09091
48,58,0,0.49,252,0.2524,7,0.76,-1,1.07273
49,59,0,0.5,260,0.2602,8,0.78,1,1.14545
50,60,0,0.51,268,0.268,8,0.78,0,1.2
51,61,0,0.52,276,0.276,8,0.8,0,1.32727
52,62,0,0.53,284,0.2842,8,0.82,0,1.32727
53,63,0,0.54,292,0.2924,8,0.82,0,1.4
54,64,0,0.55,301,0.3008,9,0.84,1,1.34545
55,65,0,0.56,309,0.3094,8,0.86,-1,1.27273
56,66,0,0.57,318,0.3182,9,0.88,1,1.09091
57,67,0,0.58,327,0.327,9,0.88,0,0.909091
58,68,0,0.59,336,0.336,9,0.9,0,0.745454
59,69,0,0.6,345,0.345,9,0.9,0,0.6
60,70,0,0.61,354,0.354,9,0.9,0,0.563636
61,71,0,0.62,363,0.363,9,0.9,0,0.636364
62,72,0,0.63,372,0.372,9,0.9,0,0.818182
63,73,0,0.64,381,0.381,9,0.9,0,0.909091
64,74,0,0.65,390,0.3902,9,0.92,0,1.01212
65,75,0,0.66,399,0.3996,9,0.94,0,1.04848
66,76,0,0.67,409,0.4092,10,0.96,1,1.02078
67,77,0,0.68,419,0.419,10,0.98,0,0.909091
68,78,0,0.69,429,0.4288,10,0.98,0,0.727273
69,79,0,0.7,439,0.43375,10,0.975,0,0.666667
70,80,0,0.71,448,0.438667,9,0.966667,-1,0.555556
