index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,4,0.00733333,4,0.366667,4,0.277778
1,11,0,0.02,7,0.00925,3,0.375,-1,0.333333
2,12,0,0.03,11,0.011,4,0.36,1,0.363636
3,13,0,0.04,15,0.0146,4,0.36,0,0.454545
4,14,0,0.05,18,0.0184,3,0.38,-1,0.51039
5,15,0,0.06,22,0.0222,4,0.38,1,0.469697
6,16,0,0.07,26,0.026,4,0.38,0,0.533333
7,17,0,0.08,30,0.03,4,0.4,0,0.6
8,18,0,0.09,34,0.034,4,0.4,0,0.563636
9,19,0,0.1,38,0.038,4,0.4,0,0.563636
10,20,0,0.11,42,0.042,4,0.4,0,0.690909
11,21,0,0.12,46,0.0462,4,0.42,0,0.654545
12,22,0,0.13,50,0.0504,4,0.42,0,0.745455
13,23,0,0.14,55,0.0546,5,0.42,1,0.854545
14,24,0,0.15,59,0.059,4,0.44,-1,0.890909
15,25,0,0.16,63,0.0636,4,0.46,0,0.854545
16,26,0,0.17,68,0.068,5,0.44,1,0.836364
17,27,0,0.18,73,0.0728,5,0.48,0,0.745455
18,28,0,0.19,77,0.0776,4,0.48,-1,0.781818
19,29,0,0.2,83,0.0824,6,0.48,2,0.727273
20,30,0,0.21,87,0.0872,4,0.48,-2,0.690909
21,31,0,0.22,92,0.0922,5,0.5,1,0.781818
22,32,0,0.23,97,0.097,5,0.48,0,0.690909
23,33,0,0.24,102,0.1022,5,0.52,0,0.727273
24,34,0,0.25,107,0.1074,5,0.52,0,0.8
25,35,0,0.26,113,0.1126,6,0.52,1,0.8
26,36,0,0.27,118,0.118,5,0.54,-1,0.727273
27,37,0,0.28,123,0.1234,5,0.54,0,0.781818
28,38,0,0.29,129,0.1288,6,0.54,1,0.654545
29,39,0,0.3,134,0.1344,5,0.56,-1,0.654545
30,40,0,0.31,140,0.14,6,0.56,1,0.690909
31,41,0,0.32,146,0.1456,6,0.56,0,0.745455
32,42,0,0.33,151,0.1514,5,0.58,-1,0.818182
33,43,0,0.34,157,0.1572,6,0.58,1,0.818182
34,44,0,0.35,163,0.163,6,0.58,0,0.836364
35,45,0,0.36,169,0.169,6,0.6,0,0.872727
36,46,0,0.37,175,0.1752,6,0.62,0,0.836364
37,47,0,0.38,181,0.1814,6,0.62,0,0.818182
38,48,0,0.39,188,0.1876,7,0.62,1,0.818182
39,49,0,0.4,194,0.194,6,0.64,-1,0.745455
40,50,0,0.41,200,0.2004,6,0.64,0,0.690909
41,51,0,0.42,207,0.2068,7,0.64,1,0.654545
42,52,0,0.43,213,0.2134,6,0.66,-1,0.654545
43,53,0,0.44,220,0.22,7,0.66,1,0.690909
44,54,0,0.45,227,0.2266,7,0.66,0,0.654545
45,55,0,0.46,233,0.2334,6,0.68,-1,0.745455
46,56,0,0.47,240,0.2402,7,0.68,1,0.763636
47,57,0,0.48,247,0.247,7,0.68,0,0.709091
48,58,0,0.49,254,0.254,7,0.7,0,0.781818
49,59,0,0.5,261,0.261,7,0.7,0,0.781818
50,60,0,0.51,268,0.2682,7,0.72,0,0.709091
51,61,0,0.52,275,0.2754,7,0.72,0,0.763636
52,62,0,0.53,283,0.2826,8,0.72,1,0.745455
53,63,0,0.54,290,0.29,7,0.74,-1,0.654545
54,64,0,0.55,297,0.2974,7,0.74,0,0.690909
55,65,0,0.56,305,0.3048,8,0.74,1,0.654545
56,66,0,0.57,312,0.3124,7,0.76,-1,0.654545
57,67,0,0.58,320,0.32,8,0.76,1,0.690909
58,68,0,0.59,328,0.3276,8,0.76,0,0.654545
59,69,0,0.6,335,0.3354,7,0.78,-1,0.745455
60,70,0,0.61,343,0.3432,8,0.78,1,0.763636
61,71,0,0.62,351,0.351,8,0.78,0,0.709091
62,72,0,0.63,359,0.359,8,0.8,0,0.690909
63,73,0,0.64,367,0.367,8,0.8,0,0.709091
64,74,0,0.65,375,0.3752,8,0.82,0,0.654545
65,75,0,0.66,383,0.3834,8,0.82,0,0.636364
66,76,0,0.67,392,0.3916,9,0.82,1,0.654545
67,77,0,0.68,400,0.3998,8,0.82,-1,0.690909
68,78,0,0.69,408,0.4082,8,0.84,0,0.745454
69,79,0,0.7,416,0.4166,8,0.84,0,0.727273
70,80,0,0.71,425,0.425,9,0.84,1,0.836364
71,81,0,0.72,434,0.4336,9,0.86,0,0.872727
72,82,0,0.73,442,0.4424,8,0.88,-1,0.836364
73,83,0,0.74,451,0.4512,9,0.88,1,0.727273
74,84,0,0.75,460,0.46,9,0.88,0,0.654545
75,85,0,0.76,469,0.469,9,0.9,0,0.527273
76,86,0,0.77,478,0.478,9,0.9,0,0.436364
77,87,0,0.78,487,0.487,9,0.9,0,0.381818
78,88,0,0.79,496,0.496,9,0.9,0,0.472727
79,89,0,0.8,505,0.505,9,0.9,0,0.509091
80,90,0,0.81,514,0.514,9,0.9,0,0.218182
81,91,0,0.82,523,0.5232,9,0.92,0,-0.127273
82,92,0,0.83,532,0.5324,9,0.92,0,-0.533333
83,93,0,0.84,542,0.5418,10,0.94,1,-1.13117
84,94,0,0.85,551,0.5512,9,0.94,-1,-1.88312
85,95,0,0.86,561,0.56,10,0.88,1,-2.65455
86,96,0,0.87,570,0.5645,9,0.85,-1,-3
87,97,0,0.88,576,0.569,6,0.833333,-3,-3.44444
