index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,7,0.014,7,0.7,7,1.11111
1,11,0,0.02,14,0.0175,7,0.7,0,1.16667
2,12,0,0.03,21,0.021,7,0.7,0,1.2
3,13,0,0.04,28,0.0282,7,0.72,0,1.16883
4,14,0,0.05,35,0.0354,7,0.72,0,1.37143
5,15,0,0.06,43,0.0428,8,0.74,1,1.44242
6,16,0,0.07,50,0.0504,7,0.76,-1,1.52121
7,17,0,0.08,58,0.0582,8,0.78,1,1.6
8,18,0,0.09,66,0.066,8,0.78,0,1.65455
9,19,0,0.1,74,0.0742,8,0.82,0,1.65455
10,20,0,0.11,82,0.0824,8,0.82,0,1.69091
11,21,0,0.12,91,0.0908,9,0.84,1,1.74545
12,22,0,0.13,99,0.0994,8,0.86,-1,1.81818
13,23,0,0.14,108,0.1082,9,0.88,1,1.90909
14,24,0,0.15,117,0.117,9,0.88,0,1.90909
15,25,0,0.16,126,0.1262,9,0.92,0,1.92727
16,26,0,0.17,135,0.1356,9,0.94,0,1.87273
17,27,0,0.18,145,0.1452,10,0.96,1,1.83636
18,28,0,0.19,155,0.155,10,0.98,0,1.81818
19,29,0,0.2,165,0.165,10,1,0,1.81818
20,30,0,0.21,175,0.175,10,1,0,1.72727
21,31,0,0.22,185,0.1852,10,1.02,0,1.74545
22,32,0,0.23,195,0.1956,10,1.04,0,1.69091
23,33,0,0.24,206,0.2062,11,1.06,1,1.67273
24,34,0,0.25,217,0.217,11,1.08,0,1.69091
25,35,0,0.26,228,0.228,11,1.1,0,1.74545
26,36,0,0.27,239,0.2392,11,1.12,0,1.63636
27,37,0,0.28,250,0.2504,11,1.12,0,1.65455
28,38,0,0.29,262,0.2618,12,1.14,1,1.69091
29,39,0,0.3,273,0.2734,11,1.16,-1,1.65455
30,40,0,0.31,285,0.2852,12,1.18,1,1.65455
31,41,0,0.32,297,0.297,12,1.18,0,1.78182
32,42,0,0.33,309,0.3092,12,1.22,0,1.83636
33,43,0,0.34,321,0.3216,12,1.24,0,1.72727
34,44,0,0.35,334,0.334,13,1.24,1,1.70303
35,45,0,0.36,347,0.3466,13,1.26,0,1.67576
36,46,0,0.37,359,0.3596,12,1.3,-1,1.55584
37,47,0,0.38,372,0.3726,13,1.3,1,1.2987
38,48,0,0.39,386,0.3856,14,1.3,1,1.23636
39,49,0,0.4,399,0.39225,13,1.325,-1,1.16667
40,50,0,0.41,412,0.399,13,1.33333,0,1.05556
