index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
35,45,0,0.36,75,0.075,3,0.3,0,0.654545
36,46,0,0.37,78,0.0782,3,0.32,0,0.654545
37,47,0,0.38,81,0.0814,3,0.32,0,0.6
38,48,0,0.39,85,0.0846,4,0.32,1,0.581818
39,49,0,0.4,88,0.088,3,0.34,-1,0.509091
40,50,0,0.41,91,0.0914,3,0.34,0,0.490909
41,51,0,0.42,95,0.0948,4,0.34,1,0.418182
42,52,0,0.43,98,0.0982,3,0.34,-1,0.490909
43,53,0,0.44,102,0.1018,4,0.36,1,0.509091
44,54,0,0.45,105,0.1052,3,0.34,-1,0.563636
45,55,0,0.46,109,0.1088,4,0.36,1,0.654545
46,56,0,0.47,112,0.1124,3,0.36,-1,0.690909
47,57,0,0.48,116,0.1162,4,0.38,1,0.672727
48,58,0,0.49,120,0.12,4,0.38,0,0.6
49,59,0,0.5,124,0.124,4,0.4,0,0.581818
50,60,0,0.51,128,0.128,4,0.4,0,0.418182
51,61,0,0.52,132,0.132,4,0.4,0,0.4
52,62,0,0.53,136,0.136,4,0.4,0,0.327273
53,63,0,0.54,140,0.14,4,0.4,0,0.4
54,64,0,0.55,144,0.144,4,0.4,0,0.418182
55,65,0,0.56,148,0.148,4,0.4,0,0.581818
56,66,0,0.57,152,0.1522,4,0.42,0,0.6
57,67,0,0.58,156,0.1564,4,0.42,0,0.672727
58,68,0,0.59,161,0.1608,5,0.44,1,0.690909
59,69,0,0.6,165,0.1652,4,0.44,-1,0.654545
60,70,0,0.61,170,0.1698,5,0.46,1,0.563636
61,71,0,0.62,174,0.1742,4,0.44,-1,0.509091
62,72,0,0.63,179,0.1788,5,0.46,1,0.490909
63,73,0,0.64,183,0.1834,4,0.46,-1,0.418182
64,74,0,0.65,188,0.188,5,0.46,1,0.490909
65,75,0,0.66,193,0.1926,5,0.46,0,0.509091
66,76,0,0.67,197,0.1974,4,0.48,-1,0.581818
67,77,0,0.68,202,0.2022,5,0.48,1,0.509091
68,78,0,0.69,207,0.207,5,0.48,0,0.581818
69,79,0,0.7,212,0.212,5,0.5,0,0.6
70,80,0,0.71,217,0.217,5,0.5,0,0.563636
71,81,0,0.72,222,0.222,5,0.5,0,0.563636
72,82,0,0.73,227,0.227,5,0.5,0,0.6
73,83,0,0.74,232,0.2322,5,0.52,0,0.581818
74,84,0,0.75,237,0.2374,5,0.52,0,0.6
75,85,0,0.76,243,0.2426,6,0.52,1,0.745455
76,86,0,0.77,248,0.248,5,0.54,-1,0.727273
77,87,0,0.78,253,0.2534,5,0.54,0,0.745455
78,88,0,0.79,259,0.2588,6,0.54,1,0.690909
79,89,0,0.8,264,0.2644,5,0.56,-1,0.581818
80,90,0,0.81,270,0.2702,6,0.58,1,0.436364
81,91,0,0.82,276,0.2758,6,0.56,0,0.345455
82,92,0,0.83,282,0.2816,6,0.58,0,0.309091
83,93,0,0.84,287,0.2874,5,0.58,-1,0.236364
84,94,0,0.85,293,0.293,6,0.56,1,0.218182
85,95,0,0.86,299,0.2986,6,0.56,0,0.254545
86,96,0,0.87,304,0.3044,5,0.58,-1,0.454545
87,97,0,0.88,310,0.3102,6,0.58,1,0.509091
88,98,0,0.89,316,0.316,6,0.58,0,0.618182
89,99,0,0.9,322,0.322,6,0.6,0,0.781818
90,100,0,0.91,328,0.328,6,0.6,0,0.781818
91,101,0,0.92,334,0.3342,6,0.62,0,0.618182
92,102,0,0.93,340,0.3404,6,0.62,0,0.6
93,103,0,0.94,347,0.3466,7,0.62,1,0.527273
94,104,0,0.95,353,0.353,6,0.64,-1,0.4
95,105,0,0.96,359,0.3594,6,0.64,0,0.418182
96,106,0,0.97,366,0.3656,7,0.62,1,0.381818
97,107,0,0.98,372,0.372,6,0.64,-1,0.4
98,108,0,0.99,378,0.3784,6,0.64,0,0.472727
99,109,0,1,385,0.3848,7,0.64,1,0.490909
100,110,0,1.01,391,0.3914,6,0.66,-1,0.563636
101,111,0,1.02,398,0.398,7,0.66,1,0.690909
102,112,0,1.03,405,0.4046,7,0.66,0,0.654545
103,113,0,1.04,411,0.4114,6,0.68,-1,0.654545
104,114,0,1.05,418,0.4182,7,0.68,1,0.6
105,115,0,1.06,425,0.425,7,0.68,0,0.490909
106,116,0,1.07,432,0.432,7,0.7,0,0.454545
107,117,0,1.08,439,0.439,7,0.7,0,0.363636
108,118,0,1.09,446,0.446,7,0.7,0,0.236364
109,119,0,1.1,453,0.453,7,0.7,0,0.181818
110,120,0,1.11,460,0.46,7,0.7,0,0.109091
111,121,0,1.12,467,0.4635,7,0.7,0,-1.32169e-13
112,122,0,1.13,474,0.467,7,0.7,0,-1.76226e-13
