index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00926471,1,0.00266667,1,0.143915,1,0.517791
1,10,1,0.0185294,3,0.0035,2,0.161905,1,0.582514
2,10,2,0.0277941,4,0.0042,1,0.151111,-1,0.63547
3,10,3,0.0370588,6,0.0058,2,0.172698,1,0.60521
4,11,0,0.0463235,7,0.0072,1,0.151111,-1,0.838216
5,11,1,0.0555882,9,0.0088,2,0.172698,1,1.10854
6,11,2,0.0648529,10,0.0104,1,0.172698,-1,1.22858
7,11,3,0.0741176,12,0.0122,2,0.194286,1,1.54631
8,13,0,0.0833824,14,0.014,2,0.194286,0,1.8005
9,14,0,0.0926471,16,0.0162,2,0.23746,0,2.01232
10,15,0,0.101912,18,0.0186,2,0.259048,0,1.94878
11,16,0,0.111176,21,0.021,3,0.259048,1,2.05469
12,17,0,0.120441,24,0.0238,3,0.302222,0,1.86405
13,18,0,0.129706,26,0.0268,2,0.32381,-1,1.73695
14,19,0,0.138971,30,0.0298,4,0.32381,2,1.54631
15,20,0,0.148235,33,0.0328,3,0.32381,-1,1.52513
16,21,0,0.1575,36,0.0362,3,0.366984,0,1.46158
17,22,0,0.166765,39,0.0394,3,0.345397,0,1.35567
18,23,0,0.176029,43,0.0428,4,0.366984,1,1.4404
19,24,0,0.185294,46,0.0464,3,0.388571,-1,1.50395
20,25,0,0.194559,50,0.0502,4,0.410159,1,1.54631
21,26,0,0.203824,54,0.054,4,0.410159,0,1.54631
22,27,0,0.213088,58,0.058,4,0.431746,0,1.73695
23,28,0,0.222353,62,0.0622,4,0.453333,0,1.54631
24,29,0,0.231618,66,0.0664,4,0.453333,0,1.54631
25,30,0,0.240882,71,0.0708,5,0.474921,1,1.50395
26,31,0,0.250147,75,0.0754,4,0.496508,-1,1.4404
27,32,0,0.259412,80,0.0802,5,0.518095,1,1.35567
28,33,0,0.268676,85,0.0848,5,0.496508,0,1.35567
29,34,0,0.277941,90,0.0898,5,0.539683,0,1.33449
30,35,0,0.287206,94,0.0948,4,0.539683,-1,1.29212
31,36,0,0.296471,100,0.0998,6,0.539683,2,1.33449
32,37,0,0.305735,105,0.105,5,0.56127,-1,1.35567
33,38,0,0.315,110,0.1104,5,0.582857,0,1.58868
34,39,0,0.324265,116,0.1158,6,0.582857,1,1.54631
35,40,0,0.333529,121,0.1214,5,0.604444,-1,1.69459
36,41,0,0.342794,127,0.1272,6,0.626032,1,1.69459
37,42,0,0.352059,133,0.133,6,0.626032,0,1.65222
38,43,0,0.361324,139,0.1392,6,0.669206,0,1.56749
39,44,0,0.370588,145,0.1454,6,0.669206,0,1.56749
40,45,0,0.379853,152,0.1518,7,0.690794,1,1.41922
41,46,0,0.389118,158,0.1582,6,0.690794,-1,1.35567
42,47,0,0.398382,165,0.1648,7,0.712381,1,1.37685
43,48,0,0.407647,171,0.1714,6,0.712381,-1,1.24976
44,49,0,0.416912,178,0.1782,7,0.733968,1,1.33449
45,50,0,0.426176,185,0.185,7,0.733968,0,1.39803
46,51,0,0.435441,192,0.192,7,0.755556,0,1.54631
47,52,0,0.444706,199,0.1992,7,0.777143,0,1.54631
48,53,0,0.453971,206,0.2064,7,0.777143,0,1.63104
49,54,0,0.463235,214,0.2138,8,0.79873,1,1.56749
50,55,0,0.4725,221,0.2214,7,0.820317,-1,1.58868
51,56,0,0.481765,229,0.2292,8,0.841905,1,1.46158
52,57,0,0.491029,237,0.237,8,0.841905,0,1.41922
53,58,0,0.500294,245,0.245,8,0.863492,0,1.46158
54,59,0,0.509559,253,0.253,8,0.863492,0,1.46158
55,60,0,0.518824,261,0.2612,8,0.885079,0,1.41922
56,61,0,0.528088,269,0.2694,8,0.885079,0,1.46158
57,62,0,0.537353,278,0.2778,9,0.906667,1,1.48276
58,63,0,0.546618,286,0.2864,8,0.928254,-1,1.48276
59,64,0,0.555882,295,0.2952,9,0.949841,1,1.46158
60,65,0,0.565147,304,0.304,9,0.949841,0,1.41922
61,66,0,0.574412,313,0.313,9,0.971429,0,1.44746
62,67,0,0.583676,322,0.322,9,0.971429,0,1.4051
63,68,0,0.592941,331,0.3312,9,0.993016,0,1.34357
64,69,0,0.602206,340,0.3404,9,0.993016,0,1.42224
65,70,0,0.611471,350,0.3498,10,1.0146,1,1.56749
66,71,0,0.620735,359,0.3545,9,1.0254,-1,1.55337
67,72,0,0.63,369,0.359333,10,1.04339,1,1.68282
