index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,2,0.00466667,2,0.233333,2,1
1,11,0,0.02,5,0.006,3,0.25,1,1
2,12,0,0.03,7,0.0072,2,0.24,-1,0.981818
3,13,0,0.04,10,0.0098,3,0.26,1,0.974026
4,14,0,0.05,12,0.0124,2,0.26,-1,0.868831
5,15,0,0.06,15,0.0152,3,0.28,1,0.8
6,16,0,0.07,18,0.018,3,0.28,0,0.763636
7,17,0,0.08,21,0.021,3,0.3,0,0.745454
8,18,0,0.09,24,0.024,3,0.3,0,0.636364
9,19,0,0.1,27,0.027,3,0.3,0,0.654545
10,20,0,0.11,30,0.03,3,0.3,0,0.690909
11,21,0,0.12,33,0.0332,3,0.32,0,0.745455
12,22,0,0.13,36,0.0364,3,0.32,0,0.727273
13,23,0,0.14,40,0.0396,4,0.32,1,0.836364
14,24,0,0.15,43,0.043,3,0.34,-1,0.872727
15,25,0,0.16,46,0.0466,3,0.36,0,0.836364
16,26,0,0.17,50,0.0502,4,0.36,1,0.818182
17,27,0,0.18,54,0.0538,4,0.36,0,0.909091
18,28,0,0.19,58,0.0576,4,0.38,0,0.909091
19,29,0,0.2,61,0.0614,3,0.38,-1,0.909091
20,30,0,0.21,65,0.0652,4,0.38,1,0.909091
21,31,0,0.22,69,0.0692,4,0.4,0,0.927273
22,32,0,0.23,73,0.0734,4,0.42,0,0.872727
23,33,0,0.24,78,0.0776,5,0.42,1,0.836364
24,34,0,0.25,82,0.082,4,0.44,-1,0.818182
25,35,0,0.26,86,0.0864,4,0.44,0,0.727273
26,36,0,0.27,91,0.0908,5,0.44,1,0.563636
27,37,0,0.28,95,0.0952,4,0.44,-1,0.527273
28,38,0,0.29,100,0.0998,5,0.46,1,0.527273
29,39,0,0.3,104,0.1044,4,0.46,-1,0.472727
30,40,0,0.31,109,0.109,5,0.46,1,0.654545
31,41,0,0.32,114,0.1136,5,0.46,0,0.763636
32,42,0,0.33,118,0.1184,4,0.48,-1,0.8
33,43,0,0.34,123,0.1232,5,0.48,1,0.854545
34,44,0,0.35,128,0.128,5,0.48,0,0.927273
35,45,0,0.36,133,0.1332,5,0.52,0,0.927273
36,46,0,0.37,138,0.1384,5,0.52,0,0.945455
37,47,0,0.38,144,0.1436,6,0.52,1,0.872727
38,48,0,0.39,149,0.149,5,0.54,-1,0.818182
39,49,0,0.4,154,0.1544,5,0.54,0,0.781818
40,50,0,0.41,160,0.1598,6,0.54,1,0.654545
41,51,0,0.42,165,0.1654,5,0.56,-1,0.654545
42,52,0,0.43,171,0.171,6,0.56,1,0.690909
43,53,0,0.44,177,0.1766,6,0.56,0,0.654545
44,54,0,0.45,182,0.1824,5,0.58,-1,0.745455
45,55,0,0.46,188,0.1882,6,0.58,1,0.763636
46,56,0,0.47,194,0.194,6,0.58,0,0.8
47,57,0,0.48,200,0.2,6,0.6,0,0.854545
48,58,0,0.49,206,0.206,6,0.6,0,0.927273
49,59,0,0.5,212,0.2122,6,0.62,0,0.818182
50,60,0,0.51,218,0.2184,6,0.62,0,0.836364
51,61,0,0.52,225,0.2248,7,0.64,1,0.781818
52,62,0,0.53,231,0.2312,6,0.64,-1,0.745454
53,63,0,0.54,238,0.2378,7,0.66,1,0.727273
54,64,0,0.55,244,0.2442,6,0.64,-1,0.727273
55,65,0,0.56,251,0.2508,7,0.66,1,0.745455
56,66,0,0.57,257,0.2574,6,0.66,-1,0.690909
57,67,0,0.58,264,0.2642,7,0.68,1,0.763636
58,68,0,0.59,271,0.271,7,0.68,0,0.763636
59,69,0,0.6,278,0.278,7,0.7,0,0.8
60,70,0,0.61,285,0.285,7,0.7,0,0.763636
61,71,0,0.62,292,0.292,7,0.7,0,0.745454
62,72,0,0.63,299,0.2992,7,0.72,0,0.654545
63,73,0,0.64,306,0.3064,7,0.72,0,0.666667
64,74,0,0.65,314,0.3136,8,0.72,1,0.687879
65,75,0,0.66,321,0.321,7,0.74,-1,0.727273
66,76,0,0.67,328,0.3284,7,0.74,0,0.779221
67,77,0,0.68,336,0.3358,8,0.74,1,0.690909
68,78,0,0.69,343,0.3395,7,0.75,-1,0.666667
69,79,0,0.7,351,0.343333,8,0.766667,1,0.611111
