index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00947368,2,0.004,2,0.211111,2,-1.34991e-15
1,10,1,0.0189474,4,0.005,2,0.211111,0,-1.01243e-15
2,10,2,0.0284211,6,0.006,2,0.211111,0,-4.35095e-16
3,10,3,0.0378947,8,0.008,2,0.211111,0,0.101291
4,11,0,0.0473684,10,0.01,2,0.211111,0,0.182323
5,11,1,0.0568421,12,0.012,2,0.211111,0,0.344388
6,11,2,0.0663158,14,0.014,2,0.211111,0,0.567228
7,11,3,0.0757895,16,0.016,2,0.211111,0,0.830584
8,13,0,0.0852632,18,0.0182,2,0.232222,0,1.01291
9,14,0,0.0947368,20,0.0204,2,0.232222,0,1.21549
10,15,0,0.104211,23,0.0228,3,0.253333,1,1.31678
11,16,0,0.113684,25,0.0254,2,0.274444,-1,1.31678
12,17,0,0.123158,28,0.0282,3,0.295556,1,1.21549
13,18,0,0.132632,31,0.031,3,0.295556,0,1.01291
14,19,0,0.142105,34,0.034,3,0.316667,0,0.931874
15,20,0,0.151579,37,0.037,3,0.316667,0,0.749551
16,21,0,0.161053,40,0.04,3,0.316667,0,0.587486
17,22,0,0.170526,43,0.043,3,0.316667,0,0.567228
18,23,0,0.18,46,0.046,3,0.316667,0,0.587486
19,24,0,0.189474,49,0.0492,3,0.337778,0,0.54697
20,25,0,0.198947,52,0.0524,3,0.337778,0,0.668518
21,26,0,0.208421,56,0.0556,4,0.337778,1,0.830584
22,27,0,0.217895,59,0.059,3,0.358889,-1,0.911616
23,28,0,0.227368,62,0.0624,3,0.358889,0,1.01291
24,29,0,0.236842,66,0.0658,4,0.358889,1,1.01291
25,30,0,0.246316,69,0.0694,3,0.38,-1,1.03316
26,31,0,0.255789,73,0.0732,4,0.401111,1,0.972391
27,32,0,0.265263,77,0.077,4,0.401111,0,0.931874
28,33,0,0.274737,81,0.081,4,0.422222,0,0.911616
29,34,0,0.284211,85,0.085,4,0.422222,0,0.911616
30,35,0,0.293684,89,0.089,4,0.422222,0,0.810326
31,36,0,0.303158,93,0.093,4,0.422222,0,0.830584
32,37,0,0.312632,97,0.0972,4,0.443333,0,0.769809
33,38,0,0.322105,101,0.1014,4,0.443333,0,0.749551
34,39,0,0.331579,106,0.1058,5,0.464444,1,0.769809
35,40,0,0.341053,110,0.1102,4,0.464444,-1,0.830584
36,41,0,0.350526,115,0.1148,5,0.485556,1,0.810325
37,42,0,0.36,119,0.1192,4,0.464444,-1,0.810326
38,43,0,0.369474,124,0.1238,5,0.485556,1,0.830584
39,44,0,0.378947,128,0.1284,4,0.485556,-1,0.8711
40,45,0,0.388421,133,0.1332,5,0.506667,1,0.931874
41,46,0,0.397895,138,0.138,5,0.506667,0,0.911616
42,47,0,0.407368,143,0.143,5,0.527778,0,1.03316
43,48,0,0.416842,148,0.148,5,0.527778,0,0.952132
44,49,0,0.426316,153,0.1532,5,0.548889,0,0.891358
45,50,0,0.435789,158,0.1584,5,0.548889,0,0.749551
