index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00939759,1,0.00233333,1,0.14188,1,0.629063
1,10,1,0.0187952,2,0.00325,1,0.159615,0,0.754876
2,10,2,0.0281928,4,0.004,2,0.148974,1,0.823501
3,10,3,0.0375904,6,0.0054,2,0.148974,0,1.13231
4,11,0,0.046988,7,0.007,1,0.170256,-1,1.32054
5,11,1,0.0563855,8,0.0086,1,0.170256,0,1.35191
6,11,2,0.0657831,10,0.0102,2,0.170256,1,1.47544
7,11,3,0.0751807,12,0.012,2,0.191538,0,1.68818
8,13,0,0.0845783,14,0.0142,2,0.234103,0,1.74994
9,14,0,0.0939759,16,0.0166,2,0.255385,0,1.66759
10,15,0,0.103373,19,0.019,3,0.255385,1,1.66759
11,16,0,0.112771,22,0.0216,3,0.276667,0,1.52348
12,17,0,0.122169,24,0.0244,2,0.297949,-1,1.33819
13,18,0,0.131566,27,0.0272,3,0.297949,1,1.21466
14,19,0,0.140964,30,0.03,3,0.297949,0,1.17349
15,20,0,0.150361,33,0.033,3,0.319231,0,1.23525
16,21,0,0.159759,36,0.036,3,0.319231,0,1.27643
17,22,0,0.169157,39,0.0392,3,0.340513,0,1.29701
18,23,0,0.178554,42,0.0426,3,0.361795,0,1.3176
19,24,0,0.187952,46,0.046,4,0.361795,1,1.33819
20,25,0,0.197349,50,0.0496,4,0.383077,0,1.23525
21,26,0,0.206747,53,0.0534,3,0.404359,-1,1.23525
22,27,0,0.216145,57,0.0572,4,0.404359,1,1.11173
23,28,0,0.225542,61,0.061,4,0.404359,0,1.09114
24,29,0,0.23494,65,0.065,4,0.425641,0,1.17349
25,30,0,0.244337,69,0.069,4,0.425641,0,1.23525
26,31,0,0.253735,73,0.0732,4,0.446923,0,1.27643
27,32,0,0.263133,77,0.0774,4,0.446923,0,1.42054
28,33,0,0.27253,82,0.0818,5,0.468205,1,1.44113
29,34,0,0.281928,86,0.0864,4,0.489487,-1,1.33819
30,35,0,0.291325,91,0.0912,5,0.510769,1,1.23525
31,36,0,0.300723,96,0.096,5,0.510769,0,1.13231
32,37,0,0.31012,101,0.101,5,0.532051,0,1.13231
33,38,0,0.319518,106,0.106,5,0.532051,0,1.00879
34,39,0,0.328916,111,0.111,5,0.532051,0,0.988201
35,40,0,0.338313,116,0.116,5,0.532051,0,1.07055
36,41,0,0.347711,121,0.1212,5,0.553333,0,1.1529
37,42,0,0.357108,126,0.1266,5,0.574615,0,1.13231
38,43,0,0.366506,132,0.132,6,0.574615,1,1.23525
39,44,0,0.375904,138,0.1376,6,0.595897,0,1.33819
40,45,0,0.385301,143,0.1434,5,0.61718,-1,1.3176
41,46,0,0.394699,149,0.1492,6,0.61718,1,1.27643
42,47,0,0.404096,155,0.155,6,0.61718,0,1.21466
43,48,0,0.413494,161,0.161,6,0.638462,0,1.25584
44,49,0,0.422892,167,0.1672,6,0.659744,0,1.17349
45,50,0,0.432289,173,0.1734,6,0.659744,0,1.19408
46,51,0,0.441687,180,0.1798,7,0.681026,1,1.21466
47,52,0,0.451084,186,0.1862,6,0.681026,-1,1.23525
48,53,0,0.460482,193,0.1928,7,0.702308,1,1.13231
49,54,0,0.46988,199,0.1994,6,0.702308,-1,1.13231
50,55,0,0.479277,206,0.2062,7,0.72359,1,1.13231
51,56,0,0.488675,213,0.213,7,0.72359,0,1.13231
52,57,0,0.498072,220,0.22,7,0.744872,0,1.23525
53,58,0,0.50747,227,0.227,7,0.744872,0,1.3176
54,59,0,0.516867,234,0.2342,7,0.766154,0,1.27643
55,60,0,0.526265,241,0.2414,7,0.766154,0,1.23525
56,61,0,0.535663,249,0.2488,8,0.787436,1,1.29701
57,62,0,0.54506,256,0.2564,7,0.808718,-1,1.23525
58,63,0,0.554458,264,0.2642,8,0.83,1,1.17349
59,64,0,0.563855,272,0.2718,8,0.808718,0,1.3176
60,65,0,0.573253,280,0.2796,8,0.83,0,1.42054
61,66,0,0.582651,287,0.2876,7,0.851282,-1,1.27643
62,67,0,0.592048,295,0.2956,8,0.851282,1,1.23525
63,68,0,0.601446,304,0.3036,9,0.851282,1,1.29701
64,69,0,0.610843,312,0.3122,8,0.915128,-1,1.25584
65,70,0,0.620241,320,0.3208,8,0.915128,0,1.11173
66,71,0,0.629639,330,0.3292,10,0.893846,2,1.07055
67,72,0,0.639036,338,0.3378,8,0.915128,-2,1.02938
68,73,0,0.648434,346,0.3466,8,0.93641,0,0.988201
69,74,0,0.657831,355,0.3552,9,0.915128,1,0.823501
70,75,0,0.667229,364,0.364,9,0.93641,0,1.00879
71,76,0,0.676627,373,0.373,9,0.957692,0,1.11173
72,77,0,0.686024,382,0.382,9,0.957692,0,1.21466
73,78,0,0.695422,391,0.3912,9,0.978974,0,1.29701
74,79,0,0.704819,400,0.4004,9,0.978974,0,1.4823
75,80,0,0.714217,410,0.4098,10,1.00026,1,1.42054
76,81,0,0.723614,419,0.4192,9,1.00026,-1,1.4823
77,82,0,0.733012,429,0.429,10,1.04282,1,1.45828
78,83,0,0.74241,438,0.4388,9,1.04282,-1,1.33819
79,84,0,0.751807,449,0.4488,11,1.0641,2,1.3529
80,85,0,0.761205,459,0.4588,10,1.0641,-1,1.19408
81,86,0,0.770602,469,0.464,10,1.09071,0,1.13231
82,87,0,0.78,479,0.469,10,1.0641,0,1.06941
