index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,2,0.00366667,2,0.2,2,1.5
1,11,0,0.02,3,0.00475,1,0.2,-1,1.5
2,12,0,0.03,6,0.0058,3,0.2,2,1.49091
3,13,0,0.04,8,0.008,2,0.22,-1,1.36364
4,14,0,0.05,10,0.0104,2,0.24,0,1.51299
5,15,0,0.06,13,0.0128,3,0.24,1,1.44545
6,16,0,0.07,15,0.0154,2,0.26,-1,1.4
7,17,0,0.08,18,0.0182,3,0.28,1,1.38182
8,18,0,0.09,21,0.021,3,0.28,0,1.36364
9,19,0,0.1,24,0.0242,3,0.32,0,1.30909
10,20,0,0.11,27,0.0274,3,0.32,0,1.32727
11,21,0,0.12,31,0.0306,4,0.32,1,1.30909
12,22,0,0.13,34,0.034,3,0.34,-1,1.34545
13,23,0,0.14,37,0.0376,3,0.36,0,1.34545
14,24,0,0.15,41,0.0412,4,0.36,1,1.30909
15,25,0,0.16,45,0.045,4,0.38,0,1.34545
16,26,0,0.17,49,0.049,4,0.4,0,1.36364
17,27,0,0.18,53,0.0532,4,0.42,0,1.25455
18,28,0,0.19,57,0.0574,4,0.42,0,1.21818
19,29,0,0.2,62,0.0618,5,0.44,1,1.16364
20,30,0,0.21,66,0.0662,4,0.44,-1,1.09091
21,31,0,0.22,71,0.0708,5,0.46,1,1.09091
22,32,0,0.23,75,0.0754,4,0.46,-1,1.07273
23,33,0,0.24,80,0.0802,5,0.48,1,1.14545
24,34,0,0.25,85,0.085,5,0.48,0,1.2
25,35,0,0.26,90,0.09,5,0.5,0,1.32727
26,36,0,0.27,95,0.0952,5,0.52,0,1.32727
27,37,0,0.28,100,0.1004,5,0.52,0,1.4
28,38,0,0.29,106,0.1058,6,0.54,1,1.43636
29,39,0,0.3,111,0.1114,5,0.56,-1,1.43636
30,40,0,0.31,117,0.1172,6,0.58,1,1.4
31,41,0,0.32,123,0.123,6,0.58,0,1.32727
32,42,0,0.33,129,0.129,6,0.6,0,1.32727
33,43,0,0.34,135,0.1352,6,0.62,0,1.2
34,44,0,0.35,141,0.1414,6,0.62,0,1.14545
35,45,0,0.36,148,0.1478,7,0.64,1,1.16364
36,46,0,0.37,154,0.1542,6,0.64,-1,1.25455
37,47,0,0.38,161,0.1608,7,0.66,1,1.30909
38,48,0,0.39,167,0.1674,6,0.66,-1,1.32727
39,49,0,0.4,174,0.1742,7,0.68,1,1.41818
40,50,0,0.41,181,0.1812,7,0.7,0,1.38182
41,51,0,0.42,188,0.1884,7,0.72,0,1.41818
42,52,0,0.43,196,0.1958,8,0.74,1,1.32727
43,53,0,0.44,203,0.2032,7,0.74,-1,1.30909
44,54,0,0.45,211,0.2108,8,0.76,1,1.16364
45,55,0,0.46,218,0.2184,7,0.76,-1,1.09091
46,56,0,0.47,226,0.2262,8,0.78,1,1
47,57,0,0.48,234,0.234,8,0.78,0,1
48,58,0,0.49,242,0.242,8,0.8,0,1.09091
49,59,0,0.5,250,0.25,8,0.8,0,1.16364
50,60,0,0.51,258,0.2582,8,0.82,0,1.21818
51,61,0,0.52,266,0.2664,8,0.82,0,1.25455
52,62,0,0.53,275,0.2748,9,0.84,1,1.36364
53,63,0,0.54,283,0.2834,8,0.86,-1,1.34545
54,64,0,0.55,292,0.2922,9,0.88,1,1.4
55,65,0,0.56,301,0.301,9,0.88,0,1.32727
56,66,0,0.57,310,0.31,9,0.9,0,1.30303
57,67,0,0.58,319,0.3192,9,0.92,0,1.10909
58,68,0,0.59,328,0.3284,9,0.92,0,0.979221
59,69,0,0.6,338,0.3378,10,0.94,1,0.831169
60,70,0,0.61,347,0.3472,9,0.94,-1,0.763636
61,71,0,0.62,357,0.352,10,0.95,1,0.666667
62,72,0,0.63,366,0.356667,9,0.933333,-1,0.666667
