index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00938272,0,0,0,0,0,0
1,10,1,0.0187654,0,0,0,0,0,0.189318
2,10,2,0.0281481,0,0,0,0,0,0.371751
3,10,3,0.0375309,0,0,0,0,0,0.619586
4,11,0,0.0469136,0,0,0,0,0,0.908726
5,11,1,0.0562963,0,0,0,0,0,1.21852
6,11,2,0.065679,0,0.0002,0,0.0213158,0,1.37686
7,11,3,0.0750617,0,0.0006,0,0.0426316,0,1.54896
8,13,0,0.0844444,1,0.0012,1,0.0639474,1,1.63158
9,14,0,0.0938272,2,0.002,1,0.0852632,0,1.69353
10,15,0,0.10321,3,0.003,1,0.106579,0,1.71419
11,16,0,0.112593,4,0.004,1,0.106579,0,1.67288
12,17,0,0.121975,5,0.0052,1,0.127895,0,1.56962
13,18,0,0.131358,6,0.0064,1,0.127895,0,1.52831
14,19,0,0.140741,8,0.0078,2,0.149211,1,1.4457
15,20,0,0.150123,9,0.0094,1,0.170526,-1,1.4457
16,21,0,0.159506,11,0.0112,2,0.191842,1,1.42505
17,22,0,0.168889,13,0.013,2,0.191842,0,1.38374
18,23,0,0.178272,15,0.015,2,0.213158,0,1.32178
19,24,0,0.187654,17,0.017,2,0.213158,0,1.23917
20,25,0,0.197037,19,0.0192,2,0.234474,0,1.13591
21,26,0,0.20642,21,0.0214,2,0.234474,0,1.13591
22,27,0,0.215802,24,0.0238,3,0.255789,1,1.13591
23,28,0,0.225185,26,0.0262,2,0.255789,-1,1.13591
24,29,0,0.234568,29,0.0288,3,0.277105,1,1.23917
25,30,0,0.243951,31,0.0314,2,0.277105,-1,1.21852
26,31,0,0.253333,34,0.0342,3,0.298421,1,1.30113
27,32,0,0.262716,37,0.037,3,0.298421,0,1.25982
28,33,0,0.272099,40,0.04,3,0.319737,0,1.32178
29,34,0,0.281481,43,0.0432,3,0.341053,0,1.25982
30,35,0,0.290864,46,0.0464,3,0.341053,0,1.30113
31,36,0,0.300247,50,0.0498,4,0.362368,1,1.21852
32,37,0,0.30963,53,0.0532,3,0.362368,-1,1.23917
33,38,0,0.319012,57,0.0568,4,0.383684,1,1.23917
34,39,0,0.328395,60,0.0604,3,0.383684,-1,1.21852
35,40,0,0.337778,64,0.0642,4,0.405,1,1.30113
36,41,0,0.34716,68,0.068,4,0.405,0,1.25982
37,42,0,0.356543,72,0.072,4,0.426316,0,1.32178
38,42,1,0.365926,76,0.0762,4,0.447632,0,1.25982
39,44,0,0.375309,80,0.0804,4,0.447632,0,1.30113
40,45,0,0.384691,85,0.0848,5,0.468947,1,1.21852
41,46,0,0.394074,89,0.0892,4,0.468947,-1,1.23917
42,47,0,0.403457,94,0.0938,5,0.490263,1,1.23917
43,48,0,0.41284,98,0.0984,4,0.490263,-1,1.21852
44,49,0,0.422222,103,0.1032,5,0.511579,1,1.30113
45,49,1,0.431605,108,0.108,5,0.511579,0,1.25982
46,51,0,0.440988,113,0.113,5,0.532895,0,1.32178
47,52,0,0.45037,118,0.1182,5,0.554211,0,1.25982
48,53,0,0.459753,123,0.1234,5,0.55421,0,1.30113
49,54,0,0.469136,129,0.1288,6,0.575526,1,1.21852
50,55,0,0.478519,134,0.1342,5,0.575526,-1,1.23917
51,56,0,0.487901,140,0.1398,6,0.596842,1,1.13591
52,57,0,0.497284,145,0.1454,5,0.596842,-1,1.03264
53,58,0,0.506667,151,0.1512,6,0.618158,1,1.0533
54,59,0,0.516049,157,0.157,6,0.618158,0,0.970684
55,60,0,0.525432,163,0.163,6,0.639474,0,1.01199
56,61,0,0.534815,169,0.169,6,0.639474,0,1.0533
57,62,0,0.544198,175,0.175,6,0.639474,0,1.0946
58,63,0,0.55358,181,0.1812,6,0.660789,0,1.03264
59,64,0,0.562963,187,0.1874,6,0.660789,0,1.19787
60,65,0,0.572346,194,0.1938,7,0.682105,1,1.23917
61,66,0,0.581728,200,0.2004,6,0.703421,-1,1.28048
62,67,0,0.591111,207,0.207,7,0.703421,1,1.42505
63,68,0,0.600494,214,0.2136,7,0.703421,0,1.42505
64,69,0,0.609877,220,0.2206,6,0.746053,-1,1.40439
65,70,0,0.619259,227,0.2276,7,0.746053,1,1.25982
66,71,0,0.628642,235,0.2346,8,0.746053,1,1.21852
67,72,0,0.638025,242,0.242,7,0.788684,-1,1.17721
68,73,0,0.647407,249,0.2494,7,0.788684,0,1.13591
69,74,0,0.65679,257,0.2568,8,0.788684,1,1.07395
70,75,0,0.666173,264,0.2642,7,0.788684,-1,1.21852
71,76,0,0.675556,272,0.2718,8,0.81,1,1.34244
72,77,0,0.684938,279,0.2794,7,0.81,-1,1.32178
73,78,0,0.694321,287,0.2872,8,0.831316,1,1.50766
74,79,0,0.703704,295,0.2952,8,0.852632,0,1.56273
75,80,0,0.713086,303,0.3034,8,0.873947,0,1.63158
76,81,0,0.722469,312,0.3118,9,0.895263,1,1.52389
77,82,0,0.731852,320,0.3202,8,0.895263,-1,1.51946
78,83,0,0.741235,329,0.3288,9,0.916579,1,1.36309
79,84,0,0.750617,337,0.333,8,0.905921,-1,1.32523
80,85,0,0.76,346,0.337333,9,0.923684,1,1.13591
