index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,4,0.008,4,0.4,4,1.16667
1,11,0,0.02,8,0.01025,4,0.425,0,1
2,12,0,0.03,12,0.0124,4,0.42,0,0.945455
3,13,0,0.04,17,0.0168,5,0.44,1,0.766234
4,14,0,0.05,21,0.0212,4,0.44,-1,0.787013
5,15,0,0.06,26,0.0258,5,0.46,1,0.718182
6,16,0,0.07,30,0.0302,4,0.44,-1,0.727273
7,17,0,0.08,35,0.0348,5,0.46,1,0.745455
8,18,0,0.09,39,0.0394,4,0.46,-1,0.781818
9,19,0,0.1,44,0.0442,5,0.48,1,0.836364
10,20,0,0.11,49,0.049,5,0.48,0,0.909091
11,21,0,0.12,54,0.054,5,0.5,0,1.09091
12,22,0,0.13,59,0.059,5,0.5,0,1.07273
13,23,0,0.14,64,0.0642,5,0.52,0,1.05455
14,24,0,0.15,69,0.0694,5,0.52,0,1.03636
15,25,0,0.16,75,0.0748,6,0.54,1,1.01818
16,26,0,0.17,80,0.0804,5,0.56,-1,0.909091
17,27,0,0.18,86,0.086,6,0.56,1,0.909091
18,28,0,0.19,92,0.0916,6,0.56,0,0.909091
19,29,0,0.2,97,0.0974,5,0.58,-1,0.909091
20,30,0,0.21,103,0.1032,6,0.58,1,0.909091
21,31,0,0.22,109,0.109,6,0.58,0,0.909091
22,32,0,0.23,115,0.115,6,0.6,0,1.01818
23,33,0,0.24,121,0.1212,6,0.62,0,1.03636
24,34,0,0.25,127,0.1274,6,0.62,0,1.05455
25,35,0,0.26,134,0.1338,7,0.64,1,0.981818
26,36,0,0.27,140,0.1402,6,0.64,-1,1.01818
27,37,0,0.28,147,0.1468,7,0.66,1,0.945454
28,38,0,0.29,153,0.1534,6,0.66,-1,0.963636
29,39,0,0.3,160,0.1602,7,0.68,1,0.981818
30,40,0,0.31,167,0.1668,7,0.66,0,1
31,41,0,0.32,174,0.1738,7,0.7,0,1.01818
32,42,0,0.33,180,0.1808,6,0.7,-1,0.945454
33,43,0,0.34,188,0.188,8,0.72,2,0.890909
34,44,0,0.35,195,0.1952,7,0.72,-1,0.854545
35,45,0,0.36,203,0.2026,8,0.74,1,0.836364
36,46,0,0.37,210,0.21,7,0.74,-1,0.636364
37,47,0,0.38,217,0.2174,7,0.74,0,0.654545
38,48,0,0.39,225,0.2248,8,0.74,1,0.6
39,49,0,0.4,232,0.2324,7,0.76,-1,0.672727
40,50,0,0.41,240,0.24,8,0.76,1,0.763636
41,51,0,0.42,248,0.2476,8,0.76,0,0.872727
42,52,0,0.43,255,0.2554,7,0.78,-1,1
43,53,0,0.44,263,0.2632,8,0.78,1,1.12727
44,54,0,0.45,271,0.2712,8,0.8,0,1.05455
45,55,0,0.46,279,0.2794,8,0.82,0,1.07879
46,56,0,0.47,288,0.2876,9,0.82,1,1.06667
47,57,0,0.48,296,0.296,8,0.84,-1,0.931169
48,58,0,0.49,304,0.3046,8,0.86,0,0.766234
49,59,0,0.5,313,0.313,9,0.84,1,0.509091
50,60,0,0.51,322,0.31725,9,0.85,0,0.333333
51,61,0,0.52,330,0.321667,8,0.866667,-1,0.222222
