index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00901961,3,0.007,3,0.406522,3,0.819471
1,10,1,0.0180392,7,0.009,4,0.415761,1,0.819471
2,10,2,0.0270588,11,0.0108,4,0.39913,0,0.804571
3,10,3,0.0360784,15,0.0146,4,0.421304,0,0.798186
4,11,0,0.045098,18,0.0184,3,0.421304,-1,0.779029
5,11,1,0.0541176,22,0.0222,4,0.421304,1,0.759873
6,11,2,0.0631373,26,0.026,4,0.421304,0,0.864169
7,11,3,0.0721569,30,0.03,4,0.443478,0,1.07276
8,13,0,0.0811765,34,0.034,4,0.443478,0,1.22921
9,14,0,0.0901961,38,0.0382,4,0.465652,0,1.38565
10,15,0,0.0992157,42,0.0424,4,0.465652,0,1.54209
11,16,0,0.108235,47,0.0468,5,0.487826,1,1.56444
12,17,0,0.117255,51,0.0514,4,0.51,-1,1.4527
13,18,0,0.126275,56,0.0562,5,0.532174,1,1.4527
14,19,0,0.135294,61,0.061,5,0.532174,0,1.3186
15,20,0,0.144314,66,0.066,5,0.554348,0,1.29625
16,21,0,0.153333,71,0.071,5,0.554348,0,1.13981
17,22,0,0.162353,76,0.076,5,0.554348,0,1.09511
18,23,0,0.171373,81,0.0812,5,0.576522,0,1.05041
19,24,0,0.180392,86,0.0864,5,0.576522,0,1.13981
20,25,0,0.189412,92,0.0918,6,0.598696,1,1.11746
21,26,0,0.198431,97,0.0972,5,0.598696,-1,1.22921
22,27,0,0.207451,103,0.1028,6,0.62087,1,1.22921
23,28,0,0.216471,108,0.1084,5,0.62087,-1,1.22921
24,29,0,0.22549,114,0.1142,6,0.643043,1,1.22921
25,30,0,0.23451,120,0.12,6,0.643043,0,1.22921
26,31,0,0.243529,126,0.126,6,0.665217,0,1.22921
27,32,0,0.252549,132,0.132,6,0.665217,0,1.22921
28,33,0,0.261569,138,0.1382,6,0.687391,0,1.11746
29,34,0,0.270588,144,0.1444,6,0.687391,0,1.02806
30,35,0,0.279608,151,0.1508,7,0.709565,1,0.961016
31,36,0,0.288627,157,0.1572,6,0.709565,-1,0.916317
32,37,0,0.297647,164,0.1638,7,0.731739,1,1.00571
33,38,0,0.306667,170,0.1702,6,0.709565,-1,1.09511
34,39,0,0.315686,177,0.1768,7,0.731739,1,1.18451
35,40,0,0.324706,183,0.1834,6,0.731739,-1,1.16216
36,41,0,0.333725,190,0.1902,7,0.753913,1,1.2739
37,42,0,0.342745,197,0.1972,7,0.776087,0,1.16216
38,43,0,0.351765,204,0.2044,7,0.798261,0,1.20686
39,44,0,0.360784,212,0.2116,8,0.798261,1,1.13981
40,45,0,0.369804,219,0.2188,7,0.798261,-1,1.18451
41,46,0,0.378824,226,0.2262,7,0.820435,0,1.09511
42,47,0,0.387843,233,0.2334,7,0.798261,0,1.11746
43,48,0,0.396863,241,0.2408,8,0.820435,1,1.13981
44,49,0,0.405882,248,0.2484,7,0.842609,-1,1.22176
45,50,0,0.414902,256,0.2562,8,0.864783,1,1.24411
46,51,0,0.423922,264,0.264,8,0.864783,0,1.16695
47,52,0,0.432941,272,0.272,8,0.886957,0,1.22921
48,53,0,0.441961,280,0.28,8,0.886957,0,0.938666
49,54,0,0.45098,288,0.284,8,0.886957,0,0.819471
50,55,0,0.46,296,0.288,8,0.886957,0,0.682892
