index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,3,0.00633333,3,0.333333,3,0.944444
1,11,0,0.02,6,0.008,3,0.325,0,1
2,12,0,0.03,10,0.0098,4,0.34,1,1.01818
3,13,0,0.04,13,0.0132,3,0.34,-1,1.1039
4,14,0,0.05,17,0.0168,4,0.36,1,1.14416
5,15,0,0.06,20,0.0204,3,0.36,-1,1.08788
6,16,0,0.07,24,0.0242,4,0.38,1,1.14545
7,17,0,0.08,28,0.028,4,0.38,0,1.10909
8,18,0,0.09,32,0.032,4,0.4,0,1.16364
9,19,0,0.1,36,0.0362,4,0.42,0,1.10909
10,20,0,0.11,40,0.0404,4,0.42,0,1.14545
11,21,0,0.12,45,0.0448,5,0.44,1,1.07273
12,22,0,0.13,49,0.0492,4,0.44,-1,1.09091
13,23,0,0.14,54,0.0538,5,0.46,1,1.09091
14,24,0,0.15,58,0.0584,4,0.46,-1,1.07273
15,25,0,0.16,63,0.0632,5,0.48,1,1.14545
16,26,0,0.17,68,0.068,5,0.48,0,1.10909
17,27,0,0.18,73,0.073,5,0.5,0,1.16364
18,28,0,0.19,78,0.0782,5,0.52,0,1.10909
19,29,0,0.2,83,0.0834,5,0.52,0,1.14545
20,30,0,0.21,89,0.0888,6,0.54,1,1.16364
21,31,0,0.22,94,0.0942,5,0.54,-1,1.25455
22,32,0,0.23,100,0.0998,6,0.56,1,1.21818
23,33,0,0.24,105,0.1054,5,0.56,-1,1.25455
24,34,0,0.25,111,0.1112,6,0.58,1,1.27273
25,35,0,0.26,117,0.1172,6,0.6,0,1.18182
26,36,0,0.27,123,0.1234,6,0.62,0,1.09091
27,37,0,0.28,130,0.1296,7,0.62,1,1
28,38,0,0.29,136,0.136,6,0.64,-1,0.909091
29,39,0,0.3,142,0.1424,6,0.64,0,0.818182
30,40,0,0.31,149,0.1488,7,0.64,1,0.727273
31,41,0,0.32,155,0.1552,6,0.64,-1,0.836364
32,42,0,0.33,162,0.1618,7,0.66,1,0.945454
33,43,0,0.34,168,0.1684,6,0.66,-1,1.05455
34,44,0,0.35,175,0.1752,7,0.68,1,1.16364
35,45,0,0.36,182,0.182,7,0.68,0,1.27273
36,46,0,0.37,189,0.1892,7,0.72,0,1.27273
37,47,0,0.38,196,0.1964,7,0.72,0,1.25455
38,48,0,0.39,204,0.2038,8,0.74,1,1.21818
39,49,0,0.4,211,0.2112,7,0.74,-1,1.16364
40,50,0,0.41,219,0.2188,8,0.76,1,1.09091
41,51,0,0.42,226,0.2264,7,0.76,-1,1
42,52,0,0.43,234,0.2342,8,0.78,1,1
43,53,0,0.44,242,0.242,8,0.78,0,1
44,54,0,0.45,250,0.25,8,0.8,0,1.09091
45,55,0,0.46,258,0.258,8,0.8,0,1.07273
46,56,0,0.47,266,0.2662,8,0.82,0,1.05455
47,57,0,0.48,274,0.2744,8,0.82,0,1.03636
48,58,0,0.49,283,0.2828,9,0.84,1,1.02424
49,59,0,0.5,291,0.2914,8,0.86,-1,0.933333
50,60,0,0.51,300,0.3,9,0.86,1,0.954545
51,61,0,0.52,309,0.3086,9,0.86,0,0.844156
52,62,0,0.53,317,0.3174,8,0.88,-1,0.872727
53,63,0,0.54,326,0.32175,9,0.875,1,0.833333
54,64,0,0.55,335,0.326,9,0.866667,0,0.777778
