index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.0095098,3,0.005,3,0.245361,3,-0.737167
1,10,1,0.0190196,5,0.006,2,0.236598,-1,-0.737167
2,10,2,0.0285294,7,0.0072,2,0.252371,0,-0.603136
3,10,3,0.0380392,9,0.0094,2,0.23134,0,-0.416451
4,11,0,0.047549,12,0.0116,3,0.23134,1,-0.0574415
5,11,1,0.0570588,14,0.0138,2,0.23134,-1,0.22115
6,11,2,0.0665686,16,0.016,2,0.23134,0,0.509315
7,11,3,0.0760784,18,0.0182,2,0.23134,0,0.66345
8,13,0,0.0855882,20,0.0206,2,0.252371,0,0.844391
9,14,0,0.095098,23,0.0232,3,0.273402,1,0.864495
10,15,0,0.104608,26,0.0258,3,0.273402,0,0.924809
11,16,0,0.114118,29,0.0286,3,0.294433,0,1.00523
12,17,0,0.123627,31,0.0314,2,0.294433,-1,0.985123
13,18,0,0.133137,34,0.0342,3,0.294433,1,0.864495
14,19,0,0.142647,37,0.037,3,0.294433,0,0.763973
15,20,0,0.152157,40,0.04,3,0.315464,0,0.804182
16,21,0,0.161667,43,0.0432,3,0.336495,0,0.66345
17,22,0,0.171176,46,0.0464,3,0.336495,0,0.683554
18,23,0,0.180686,50,0.0496,4,0.336495,1,0.743868
19,24,0,0.190196,53,0.0528,3,0.336495,-1,0.723764
20,25,0,0.199706,56,0.0562,3,0.357526,0,0.623241
21,26,0,0.209216,59,0.0594,3,0.336495,0,0.66345
22,27,0,0.218725,63,0.0628,4,0.357526,1,0.643345
23,28,0,0.228235,66,0.0664,3,0.378557,-1,0.583032
24,29,0,0.237745,70,0.07,4,0.378557,1,0.583032
25,30,0,0.247255,74,0.0736,4,0.378557,0,0.522718
26,31,0,0.256765,77,0.0774,3,0.399588,-1,0.522718
27,32,0,0.266275,81,0.081,4,0.378557,1,0.462404
28,33,0,0.275784,85,0.0846,4,0.378557,0,0.542823
29,34,0,0.285294,88,0.0884,3,0.399588,-1,0.66345
30,35,0,0.294804,92,0.0922,4,0.399588,1,0.723764
