index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,3,0.00533333,3,0.266667,3,1.16667
1,11,0,0.02,5,0.00675,2,0.275,-1,1
2,12,0,0.03,8,0.0084,3,0.3,1,0.981818
3,13,0,0.04,11,0.0114,3,0.3,0,0.766234
4,14,0,0.05,15,0.0146,4,0.32,1,0.751948
5,15,0,0.06,18,0.0178,3,0.32,-1,0.663636
6,16,0,0.07,21,0.021,3,0.32,0,0.654545
7,17,0,0.08,24,0.0242,3,0.32,0,0.490909
8,18,0,0.09,27,0.0274,3,0.32,0,0.509091
9,19,0,0.1,31,0.0308,4,0.34,1,0.472727
10,20,0,0.11,34,0.0342,3,0.34,-1,0.581818
11,21,0,0.12,38,0.0378,4,0.36,1,0.636364
12,22,0,0.13,41,0.0412,3,0.34,-1,0.727273
13,23,0,0.14,45,0.0448,4,0.36,1,0.745455
14,24,0,0.15,48,0.0484,3,0.36,-1,0.781818
15,25,0,0.16,52,0.0522,4,0.38,1,0.836364
16,26,0,0.17,56,0.056,4,0.38,0,0.818182
17,27,0,0.18,60,0.06,4,0.4,0,0.927273
18,28,0,0.19,64,0.064,4,0.4,0,0.854545
19,29,0,0.2,68,0.0682,4,0.42,0,0.8
20,30,0,0.21,72,0.0724,4,0.42,0,0.763636
21,31,0,0.22,77,0.0766,5,0.42,1,0.745455
22,32,0,0.23,81,0.081,4,0.44,-1,0.654545
23,33,0,0.24,85,0.0854,4,0.44,0,0.690909
24,34,0,0.25,90,0.0898,5,0.44,1,0.654545
25,35,0,0.26,94,0.0944,4,0.46,-1,0.654545
26,36,0,0.27,99,0.099,5,0.46,1,0.690909
27,37,0,0.28,104,0.1036,5,0.46,0,0.745455
28,38,0,0.29,108,0.1084,4,0.48,-1,0.818182
29,39,0,0.3,113,0.1132,5,0.48,1,0.818182
30,40,0,0.31,118,0.118,5,0.48,0,0.836364
31,41,0,0.32,123,0.123,5,0.5,0,0.872727
32,42,0,0.33,128,0.1282,5,0.52,0,0.836364
33,43,0,0.34,133,0.1334,5,0.52,0,0.727273
34,44,0,0.35,139,0.1386,6,0.52,1,0.745455
35,45,0,0.36,144,0.144,5,0.54,-1,0.690909
36,46,0,0.37,149,0.1494,5,0.54,0,0.654545
37,47,0,0.38,155,0.1548,6,0.54,1,0.636364
38,48,0,0.39,160,0.1602,5,0.54,-1,0.654545
39,49,0,0.4,166,0.1658,6,0.56,1,0.709091
40,50,0,0.41,171,0.1714,5,0.56,-1,0.690909
41,51,0,0.42,177,0.1772,6,0.58,1,0.709091
42,52,0,0.43,183,0.183,6,0.58,0,0.672727
43,53,0,0.44,189,0.1888,6,0.58,0,0.672727
44,54,0,0.45,195,0.1948,6,0.6,0,0.6
45,55,0,0.46,200,0.2008,5,0.6,-1,0.563636
46,56,0,0.47,207,0.2068,7,0.6,2,0.563636
47,57,0,0.48,213,0.2128,6,0.6,-1,0.6
48,58,0,0.49,219,0.219,6,0.62,0,0.672727
49,59,0,0.5,225,0.2252,6,0.62,0,0.672727
50,60,0,0.51,231,0.2314,6,0.62,0,0.709091
51,61,0,0.52,238,0.2378,7,0.64,1,0.690909
52,62,0,0.53,244,0.2442,6,0.64,-1,0.709091
53,63,0,0.54,251,0.2508,7,0.66,1,0.745455
54,64,0,0.55,257,0.2574,6,0.66,-1,0.8
55,65,0,0.56,264,0.264,7,0.66,1,0.872727
56,66,0,0.57,271,0.2706,7,0.66,0,0.854545
57,67,0,0.58,277,0.2774,6,0.68,-1,0.854545
58,68,0,0.59,284,0.2844,7,0.7,1,0.781818
59,69,0,0.6,291,0.2914,7,0.7,0,0.745455
60,70,0,0.61,299,0.2986,8,0.72,1,0.745454
61,71,0,0.62,306,0.3058,7,0.72,-1,0.672727
62,72,0,0.63,313,0.313,7,0.72,0,0.527273
63,73,0,0.64,320,0.3202,7,0.72,0,0.418182
64,74,0,0.65,327,0.3274,7,0.72,0,0.454545
65,75,0,0.66,335,0.3348,8,0.74,1,0.436364
66,76,0,0.67,342,0.3422,7,0.74,-1,0.563636
67,77,0,0.68,350,0.3496,8,0.74,1,0.733333
68,78,0,0.69,357,0.357,7,0.74,-1,0.830303
69,79,0,0.7,364,0.3646,7,0.76,0,0.928572
70,80,0,0.71,372,0.3722,8,0.76,1,0.961039
71,81,0,0.72,380,0.38,8,0.78,0,1.23636
72,82,0,0.73,388,0.384,8,0.8,0,1.33333
73,83,0,0.74,396,0.388,8,0.8,0,1.55556
