index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,2,0.00466667,2,0.233333,2,1.44444
1,11,0,0.02,5,0.006,3,0.25,1,1.5
2,12,0,0.03,7,0.0074,2,0.26,-1,1.56364
3,13,0,0.04,10,0.0102,3,0.28,1,1.49351
4,14,0,0.05,13,0.013,3,0.28,0,1.46234
5,15,0,0.06,16,0.016,3,0.3,0,1.53333
6,16,0,0.07,19,0.0192,3,0.32,0,1.43636
7,17,0,0.08,22,0.0226,3,0.34,0,1.30909
8,18,0,0.09,26,0.026,4,0.34,1,1.25455
9,19,0,0.1,30,0.0296,4,0.36,0,1.18182
10,20,0,0.11,33,0.0334,3,0.38,-1,1.09091
11,21,0,0.12,37,0.0372,4,0.38,1,0.981818
12,22,0,0.13,41,0.041,4,0.38,0,0.963636
13,23,0,0.14,45,0.045,4,0.4,0,1.03636
14,24,0,0.15,49,0.049,4,0.4,0,1.09091
15,25,0,0.16,53,0.0532,4,0.42,0,1.12727
16,26,0,0.17,57,0.0574,4,0.42,0,1.25455
17,27,0,0.18,62,0.0618,5,0.44,1,1.27273
18,28,0,0.19,66,0.0664,4,0.46,-1,1.27273
19,29,0,0.2,71,0.0712,5,0.48,1,1.25455
20,30,0,0.21,76,0.076,5,0.48,0,1.21818
21,31,0,0.22,81,0.081,5,0.5,0,1.16364
22,32,0,0.23,86,0.086,5,0.5,0,1.09091
23,33,0,0.24,91,0.0912,5,0.52,0,1
24,34,0,0.25,96,0.0964,5,0.52,0,1
25,35,0,0.26,102,0.1018,6,0.54,1,1.09091
26,36,0,0.27,107,0.1072,5,0.54,-1,1.16364
27,37,0,0.28,113,0.1128,6,0.56,1,1.30909
28,38,0,0.29,118,0.1184,5,0.56,-1,1.32727
29,39,0,0.3,124,0.1242,6,0.58,1,1.41818
30,40,0,0.31,130,0.1302,6,0.6,0,1.38182
31,41,0,0.32,136,0.1364,6,0.62,0,1.41818
32,42,0,0.33,143,0.1428,7,0.64,1,1.32727
33,43,0,0.34,149,0.1492,6,0.64,-1,1.30909
34,44,0,0.35,156,0.1558,7,0.66,1,1.16364
35,45,0,0.36,162,0.1624,6,0.66,-1,1.09091
36,46,0,0.37,169,0.1692,7,0.68,1,1
37,47,0,0.38,176,0.176,7,0.68,0,1
38,48,0,0.39,183,0.183,7,0.7,0,1
39,49,0,0.4,190,0.19,7,0.7,0,1
40,50,0,0.41,197,0.1972,7,0.72,0,1
41,51,0,0.42,204,0.2044,7,0.72,0,1.09091
42,52,0,0.43,212,0.2118,8,0.74,1,1.16364
43,53,0,0.44,219,0.2192,7,0.74,-1,1.21818
44,54,0,0.45,227,0.2268,8,0.76,1,1.29697
45,55,0,0.46,234,0.2344,7,0.76,-1,1.29697
46,56,0,0.47,242,0.2424,8,0.8,1,1.2974
47,57,0,0.48,250,0.2504,8,0.8,0,1.22078
48,58,0,0.49,259,0.2586,9,0.82,1,1.30909
49,59,0,0.5,267,0.26275,8,0.825,-1,1.33333
50,60,0,0.51,275,0.267,8,0.833333,0,1.44444
