index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00936709,2,0.00333333,2,0.177928,2,-0.126633
1,10,1,0.0187342,3,0.00425,1,0.186824,-1,-7.45058e-09
2,10,2,0.0281013,5,0.0052,2,0.192162,1,0.0828873
3,10,3,0.0374684,7,0.0068,2,0.170811,0,0.399635
4,11,0,0.0468354,9,0.0086,2,0.192162,0,0.606853
5,11,1,0.0562025,10,0.0104,1,0.192162,-1,0.7598
6,11,2,0.0655696,12,0.0122,2,0.192162,1,0.973926
7,11,3,0.0749367,14,0.014,2,0.192162,0,1.24331
8,13,0,0.0843038,16,0.0162,2,0.234865,0,1.45053
9,14,0,0.0936709,18,0.0184,2,0.234865,0,1.53342
10,15,0,0.103038,21,0.0208,3,0.256216,1,1.59558
11,16,0,0.112405,23,0.0234,2,0.277568,-1,1.63702
12,17,0,0.121772,26,0.0262,3,0.298919,1,1.53342
13,18,0,0.131139,29,0.029,3,0.298919,0,1.38836
14,19,0,0.140506,32,0.032,3,0.32027,0,1.42981
15,20,0,0.149873,35,0.035,3,0.32027,0,1.3262
16,21,0,0.159241,38,0.0382,3,0.341622,0,1.20187
17,22,0,0.168608,41,0.0414,3,0.341622,0,1.18114
18,23,0,0.177975,45,0.0448,4,0.362973,1,1.16042
19,24,0,0.187342,48,0.0484,3,0.384324,-1,1.1397
20,25,0,0.196709,52,0.052,4,0.384324,1,1.22259
21,26,0,0.206076,56,0.0556,4,0.384324,0,1.28475
22,27,0,0.215443,59,0.0594,3,0.405676,-1,1.3262
23,28,0,0.22481,63,0.0632,4,0.405676,1,1.34692
24,29,0,0.234177,67,0.0672,4,0.427027,0,1.24331
25,30,0,0.243544,71,0.0714,4,0.448378,0,1.26403
26,31,0,0.252911,76,0.0758,5,0.46973,1,1.18114
27,32,0,0.262278,80,0.0802,4,0.46973,-1,1.09826
28,33,0,0.271646,85,0.0848,5,0.491081,1,1.01537
29,34,0,0.281013,89,0.0892,4,0.46973,-1,1.03609
30,35,0,0.29038,94,0.0938,5,0.491081,1,1.03609
31,36,0,0.299747,98,0.0984,4,0.491081,-1,1.1397
32,37,0,0.309114,103,0.1032,5,0.512432,1,1.24331
33,38,0,0.318481,108,0.108,5,0.512432,0,1.34692
34,39,0,0.327848,113,0.1132,5,0.555135,0,1.45053
35,40,0,0.337215,118,0.1184,5,0.555135,0,1.42981
36,41,0,0.346582,124,0.1238,6,0.576486,1,1.38836
37,42,0,0.355949,129,0.1292,5,0.576486,-1,1.3262
38,43,0,0.365316,135,0.1348,6,0.597838,1,1.24331
39,44,0,0.374684,140,0.1404,5,0.597838,-1,1.1397
40,45,0,0.384051,146,0.1462,6,0.619189,1,1.1397
41,46,0,0.393418,152,0.152,6,0.619189,0,1.1397
42,47,0,0.402785,158,0.158,6,0.640541,0,1.1397
43,48,0,0.412152,164,0.164,6,0.640541,0,1.1397
44,49,0,0.421519,170,0.1702,6,0.661892,0,1.1397
45,50,0,0.430886,176,0.1764,6,0.661892,0,1.1397
46,51,0,0.440253,183,0.1828,7,0.683243,1,1.1397
47,52,0,0.44962,189,0.1892,6,0.683243,-1,1.1397
48,53,0,0.458987,196,0.1958,7,0.704595,1,1.1397
49,54,0,0.468354,202,0.2024,6,0.704595,-1,1.1397
50,55,0,0.477722,209,0.2092,7,0.725946,1,1.1397
51,56,0,0.487089,216,0.216,7,0.725946,0,1.1397
52,57,0,0.496456,223,0.223,7,0.747297,0,1.24331
53,58,0,0.505823,230,0.23,7,0.747297,0,1.22259
54,59,0,0.51519,237,0.2372,7,0.768649,0,1.20187
55,60,0,0.524557,244,0.2444,7,0.768649,0,1.28475
56,61,0,0.533924,252,0.2518,8,0.79,1,1.34692
57,62,0,0.543291,259,0.2594,7,0.811351,-1,1.28475
58,63,0,0.552658,267,0.267,8,0.811351,1,1.42981
59,64,0,0.562025,275,0.2746,8,0.811351,0,1.42981
60,65,0,0.571392,282,0.2826,7,0.854054,-1,1.40908
61,66,0,0.580759,290,0.2906,8,0.854054,1,1.26403
62,67,0,0.590127,299,0.2986,9,0.854054,1,1.22259
63,68,0,0.599494,307,0.307,8,0.896757,-1,1.18114
64,69,0,0.608861,315,0.3154,8,0.896757,0,1.1397
65,70,0,0.618228,324,0.3238,9,0.896757,1,0.973926
66,71,0,0.627595,332,0.3322,8,0.896757,-1,1.1397
67,72,0,0.636962,341,0.3408,9,0.918108,1,1.18114
68,73,0,0.646329,349,0.3494,8,0.918108,-1,1.20187
69,74,0,0.655696,358,0.3582,9,0.93946,1,1.3262
70,75,0,0.665063,367,0.367,9,0.93946,0,1.34692
71,76,0,0.67443,376,0.3762,9,0.982162,0,1.26403
72,77,0,0.683797,385,0.3854,9,0.982162,0,1.14661
73,78,0,0.693165,395,0.3948,10,1.00351,1,1.00846
74,79,0,0.702532,404,0.4042,9,1.00351,-1,0.854035
75,80,0,0.711899,414,0.4136,10,1.00351,1,0.769668
76,81,0,0.721266,423,0.423,9,1.00351,-1,0.45588
77,82,0,0.730633,432,0.42775,9,1.01419,0,0.3799
78,83,0,0.74,442,0.432333,10,0.996396,1,0.253267
