index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00916667,3,0.007,3,0.4,3,0.793388
1,10,1,0.0183333,7,0.009,4,0.409091,1,0.793388
2,10,2,0.0275,11,0.0108,4,0.392727,0,0.778963
3,10,3,0.0366667,15,0.0146,4,0.414545,0,0.88097
4,11,0,0.0458333,18,0.0184,3,0.414545,-1,0.948975
5,11,1,0.055,22,0.0222,4,0.414545,1,0.995342
6,11,2,0.0641667,26,0.026,4,0.414545,0,1.13959
7,11,3,0.0733333,30,0.03,4,0.436364,0,1.36319
8,13,0,0.0825,34,0.0342,4,0.458182,0,1.40646
9,14,0,0.0916667,38,0.0386,4,0.48,0,1.44974
10,15,0,0.100833,43,0.043,5,0.48,1,1.6012
11,16,0,0.11,48,0.0476,5,0.501818,0,1.6012
12,17,0,0.119167,52,0.0524,4,0.523636,-1,1.44974
13,18,0,0.128333,57,0.0572,5,0.523636,1,1.38482
14,19,0,0.1375,62,0.062,5,0.523636,0,1.29827
15,20,0,0.146667,67,0.0672,5,0.567273,0,1.21172
16,21,0,0.155833,72,0.0724,5,0.567273,0,1.12517
17,22,0,0.165,78,0.0776,6,0.567273,1,1.14681
18,23,0,0.174167,83,0.083,5,0.589091,-1,1.16844
19,24,0,0.183333,88,0.0884,5,0.589091,0,1.19008
20,25,0,0.1925,94,0.0938,6,0.589091,1,1.08189
21,26,0,0.201667,99,0.0994,5,0.610909,-1,1.10353
22,27,0,0.210833,105,0.1052,6,0.632727,1,1.14681
23,28,0,0.22,111,0.111,6,0.632727,0,1.08189
24,29,0,0.229167,117,0.117,6,0.654545,0,1.14681
25,30,0,0.238333,123,0.123,6,0.654545,0,1.10353
26,31,0,0.2475,129,0.129,6,0.654545,0,1.06026
27,32,0,0.256667,135,0.1352,6,0.676364,0,1.01698
28,33,0,0.265833,141,0.1414,6,0.676364,0,1.10353
29,34,0,0.275,148,0.1478,7,0.698182,1,1.08189
30,35,0,0.284167,154,0.1542,6,0.698182,-1,1.19008
31,36,0,0.293333,161,0.1608,7,0.72,1,1.19008
32,37,0,0.3025,167,0.1674,6,0.72,-1,1.19008
33,38,0,0.311667,174,0.1742,7,0.741818,1,1.19008
34,39,0,0.320833,181,0.181,7,0.741818,0,1.08189
35,40,0,0.33,188,0.188,7,0.763636,0,1.10353
36,41,0,0.339167,195,0.195,7,0.763636,0,1.01698
37,42,0,0.348333,202,0.2022,7,0.785455,0,0.952066
38,43,0,0.3575,209,0.2094,7,0.785455,0,1.01698
39,44,0,0.366667,217,0.2166,8,0.785455,1,1.08189
40,45,0,0.375833,224,0.224,7,0.807273,-1,1.03862
41,46,0,0.385,231,0.2314,7,0.807273,0,1.23336
42,47,0,0.394167,239,0.2388,8,0.807273,1,1.29827
43,48,0,0.403333,246,0.2466,7,0.850909,-1,1.255
44,49,0,0.4125,254,0.2544,8,0.850909,1,1.23336
45,50,0,0.421667,263,0.2622,9,0.850909,1,1.21172
46,51,0,0.430833,270,0.2704,7,0.894545,-2,1.08189
47,52,0,0.44,278,0.2786,8,0.894545,1,0.973704
48,53,0,0.449167,287,0.2866,9,0.872727,1,0.757325
49,54,0,0.458333,295,0.2948,8,0.894545,-1,0.800601
50,55,0,0.4675,303,0.3032,8,0.916364,0,0.757325
51,56,0,0.476667,311,0.3114,8,0.894545,0,0.735687
52,57,0,0.485833,320,0.3198,9,0.916364,1,0.865515
53,58,0,0.495,328,0.3282,8,0.916364,-1,1.06026
54,59,0,0.504167,337,0.3368,9,0.938182,1,1.06026
55,60,0,0.513333,345,0.3454,8,0.938182,-1,1.0788
56,61,0,0.5225,354,0.3542,9,0.96,1,1.26736
57,62,0,0.531667,363,0.363,9,0.96,0,1.21172
58,63,0,0.540833,372,0.3675,9,0.981818,0,1.19008
59,64,0,0.55,381,0.372,9,0.981818,0,1.19008
