index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.01,0,0,0,0,0,1.38889
1,11,0,0.02,0,0,0,0,0,1.33333
2,12,0,0.03,0,0,0,0,0,1.30909
3,13,0,0.04,0,0.0002,0,0.02,0,1.35065
4,14,0,0.05,0,0.0006,0,0.04,0,1.3026
5,15,0,0.06,1,0.001,1,0.04,1,1.38485
6,16,0,0.07,2,0.0016,1,0.06,0,1.3697
7,17,0,0.08,2,0.0024,0,0.08,-1,1.36364
8,18,0,0.09,3,0.0034,1,0.1,1,1.16364
9,19,0,0.1,4,0.0044,1,0.1,0,1.05455
10,20,0,0.11,6,0.0056,2,0.12,1,0.945455
11,21,0,0.12,7,0.0068,1,0.12,-1,0.836364
12,22,0,0.13,8,0.0082,1,0.14,0,0.727273
13,23,0,0.14,9,0.0094,1,0.12,0,0.727273
14,24,0,0.15,11,0.0108,2,0.14,1,0.745454
15,25,0,0.16,12,0.0122,1,0.14,-1,0.690909
16,26,0,0.17,14,0.0138,2,0.16,1,0.763636
17,27,0,0.18,15,0.0154,1,0.16,-1,0.763636
18,28,0,0.19,17,0.0172,2,0.18,1,0.8
19,29,0,0.2,19,0.019,2,0.18,0,0.672727
20,30,0,0.21,21,0.0208,2,0.18,0,0.763636
21,31,0,0.22,23,0.0228,2,0.2,0,0.672727
22,32,0,0.23,24,0.0248,1,0.2,-1,0.618182
23,33,0,0.24,27,0.0268,3,0.2,2,0.6
24,34,0,0.25,29,0.0288,2,0.2,-1,0.709091
25,35,0,0.26,31,0.0312,2,0.24,0,0.654545
26,36,0,0.27,33,0.0334,2,0.22,0,0.636364
27,37,0,0.28,36,0.0356,3,0.22,1,0.745455
28,38,0,0.29,38,0.038,2,0.24,-1,0.781818
29,39,0,0.3,40,0.0406,2,0.26,0,0.745455
30,40,0,0.31,43,0.043,3,0.24,1,0.727273
31,41,0,0.32,46,0.0456,3,0.26,0,0.836364
32,42,0,0.33,48,0.0484,2,0.28,-1,0.872727
33,43,0,0.34,51,0.0512,3,0.28,1,0.818182
34,44,0,0.35,54,0.054,3,0.28,0,0.781818
35,45,0,0.36,57,0.057,3,0.3,0,0.872727
36,46,0,0.37,60,0.06,3,0.3,0,0.781818
37,47,0,0.38,63,0.0632,3,0.32,0,0.709091
38,48,0,0.39,66,0.0664,3,0.32,0,0.763636
39,49,0,0.4,70,0.0696,4,0.32,1,0.836364
40,50,0,0.41,73,0.073,3,0.34,-1,0.727273
41,51,0,0.42,76,0.0764,3,0.34,0,0.745455
42,52,0,0.43,80,0.0798,4,0.34,1,0.690909
43,53,0,0.44,83,0.0834,3,0.36,-1,0.672727
44,54,0,0.45,87,0.0872,4,0.38,1,0.6
45,55,0,0.46,91,0.0908,4,0.36,0,0.563636
46,56,0,0.47,95,0.0946,4,0.38,0,0.563636
47,57,0,0.48,98,0.0984,3,0.38,-1,0.6
48,58,0,0.49,102,0.1022,4,0.38,1,0.563636
49,59,0,0.5,106,0.106,4,0.38,0,0.654545
50,60,0,0.51,110,0.11,4,0.4,0,0.781818
51,61,0,0.52,114,0.114,4,0.4,0,0.836364
52,62,0,0.53,118,0.1182,4,0.42,0,0.818182
53,63,0,0.54,122,0.1224,4,0.42,0,0.836364
54,64,0,0.55,127,0.1268,5,0.44,1,0.781818
55,65,0,0.56,131,0.1312,4,0.44,-1,0.745454
56,66,0,0.57,136,0.1358,5,0.46,1,0.727273
57,67,0,0.58,140,0.1402,4,0.44,-1,0.727273
58,68,0,0.59,145,0.1448,5,0.46,1,0.745455
59,69,0,0.6,149,0.1494,4,0.46,-1,0.690909
60,70,0,0.61,154,0.1542,5,0.48,1,0.672727
61,71,0,0.62,159,0.159,5,0.48,0,0.690909
62,72,0,0.63,164,0.164,5,0.5,0,0.745454
63,73,0,0.64,169,0.169,5,0.5,0,0.636364
64,74,0,0.65,174,0.174,5,0.5,0,0.654545
65,75,0,0.66,179,0.179,5,0.5,0,0.690909
66,76,0,0.67,184,0.1842,5,0.52,0,0.654545
67,77,0,0.68,189,0.1894,5,0.52,0,0.654545
68,78,0,0.69,195,0.1946,6,0.52,1,0.781818
69,79,0,0.7,200,0.2,5,0.54,-1,0.836364
70,80,0,0.71,205,0.2056,5,0.56,0,0.818182
71,81,0,0.72,211,0.211,6,0.54,1,0.818182
72,82,0,0.73,217,0.2166,6,0.56,0,0.836364
73,83,0,0.74,222,0.2224,5,0.58,-1,0.781818
74,84,0,0.75,228,0.2282,6,0.58,1,0.654545
75,85,0,0.76,234,0.234,6,0.58,0,0.654545
76,86,0,0.77,240,0.24,6,0.6,0,0.690909
77,87,0,0.78,246,0.246,6,0.6,0,0.563636
78,88,0,0.79,252,0.252,6,0.6,0,0.563636
79,89,0,0.8,258,0.258,6,0.6,0,0.6
80,90,0,0.81,264,0.2642,6,0.62,0,0.581818
81,91,0,0.82,270,0.2704,6,0.62,0,0.6
82,92,0,0.83,277,0.2766,7,0.62,1,0.654545
83,93,0,0.84,283,0.283,6,0.64,-1,0.654545
84,94,0,0.85,289,0.2894,6,0.64,0,0.690909
85,95,0,0.86,296,0.2958,7,0.64,1,0.654545
86,96,0,0.87,302,0.3024,6,0.66,-1,0.654545
87,97,0,0.88,309,0.309,7,0.66,1,0.690909
88,98,0,0.89,316,0.3156,7,0.66,0,0.654545
89,99,0,0.9,322,0.3224,6,0.68,-1,0.745455
90,100,0,0.91,329,0.3292,7,0.68,1,0.763636
91,101,0,0.92,336,0.336,7,0.68,0,0.709091
92,102,0,0.93,343,0.343,7,0.7,0,0.781818
93,103,0,0.94,350,0.35,7,0.7,0,0.872727
94,104,0,0.95,357,0.3572,7,0.72,0,0.781818
95,105,0,0.96,364,0.3644,7,0.72,0,0.818182
96,106,0,0.97,372,0.3716,8,0.72,1,0.781818
97,107,0,0.98,379,0.379,7,0.74,-1,0.672727
98,108,0,0.99,386,0.3866,7,0.76,0,0.6
99,109,0,1,394,0.394,8,0.74,1,0.563636
100,110,0,1.01,402,0.4016,8,0.76,0,0.563636
101,111,0,1.02,409,0.4092,7,0.76,-1,0.6
102,112,0,1.03,417,0.4168,8,0.76,1,0.563636
103,113,0,1.04,424,0.4244,7,0.76,-1,0.563636
104,114,0,1.05,432,0.4322,8,0.78,1,0.618182
105,115,0,1.06,440,0.44,8,0.78,0,0.527273
106,116,0,1.07,448,0.448,8,0.8,0,0.581818
107,117,0,1.08,456,0.456,8,0.8,0,0.581818
108,118,0,1.09,464,0.464,8,0.8,0,0.557576
109,119,0,1.1,472,0.472,8,0.8,0,0.512121
110,120,0,1.11,480,0.48,8,0.8,0,0.558442
111,121,0,1.12,488,0.4882,8,0.82,0,0.519481
112,122,0,1.13,496,0.4964,8,0.82,0,0.618182
113,123,0,1.14,505,0.5005,9,0.825,1,0.666667
114,124,0,1.15,513,0.504667,8,0.833333,-1,0.722222
