index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00938272,3,0.00666667,3,0.355263,3,0.504848
1,10,1,0.0187654,7,0.0085,4,0.373026,1,0.567954
2,10,2,0.0281481,10,0.0102,3,0.362368,-1,0.619586
3,10,3,0.0375309,14,0.0138,4,0.383684,1,0.590082
4,11,0,0.0469136,17,0.0172,3,0.362368,-1,0.713999
5,11,1,0.0562963,21,0.0208,4,0.383684,1,0.791693
6,11,2,0.065679,24,0.0244,3,0.383684,-1,0.86742
7,11,3,0.0750617,28,0.0282,4,0.405,1,0.950031
8,13,0,0.0844444,32,0.032,4,0.405,0,1.03264
9,14,0,0.0938272,36,0.036,4,0.426316,0,1.23917
10,15,0,0.10321,40,0.04,4,0.426316,0,1.21852
11,16,0,0.112593,44,0.0442,4,0.447632,0,1.19787
12,17,0,0.121975,48,0.0484,4,0.447632,0,1.17721
13,18,0,0.131358,53,0.0528,5,0.468947,1,1.0533
14,19,0,0.140741,57,0.0574,4,0.490263,-1,0.846767
15,20,0,0.150123,62,0.062,5,0.490263,1,0.784809
16,21,0,0.159506,67,0.0666,5,0.490263,0,0.640239
17,22,0,0.168889,71,0.0714,4,0.511579,-1,0.640239
18,23,0,0.178272,76,0.076,5,0.490263,1,0.660891
19,24,0,0.187654,81,0.0806,5,0.490263,0,0.702197
20,25,0,0.197037,85,0.0854,4,0.511579,-1,0.888073
21,26,0,0.20642,90,0.0902,5,0.511579,1,1.0946
22,27,0,0.215802,95,0.0952,5,0.532895,0,1.0946
23,28,0,0.225185,100,0.1004,5,0.55421,0,1.23917
24,29,0,0.234568,106,0.1056,6,0.55421,1,1.28048
25,30,0,0.243951,111,0.111,5,0.575526,-1,1.19787
26,31,0,0.253333,116,0.1166,5,0.596842,0,1.11525
27,32,0,0.262716,122,0.122,6,0.575526,1,1.03264
28,33,0,0.272099,128,0.1276,6,0.596842,0,1.0533
29,34,0,0.281481,133,0.1334,5,0.618158,-1,1.07395
30,35,0,0.290864,139,0.1392,6,0.618158,1,0.991337
31,36,0,0.300247,145,0.145,6,0.618158,0,1.03264
32,37,0,0.30963,151,0.151,6,0.639474,0,1.19787
33,38,0,0.319012,157,0.1572,6,0.660789,0,1.03264
34,39,0,0.328395,163,0.1634,6,0.660789,0,0.991337
35,40,0,0.337778,170,0.1696,7,0.660789,1,1.07395
36,41,0,0.34716,176,0.176,6,0.682105,-1,1.0533
37,42,0,0.356543,182,0.1826,6,0.703421,0,0.929379
38,43,0,0.365926,189,0.189,7,0.682105,1,0.929379
39,44,0,0.375309,196,0.1956,7,0.703421,0,0.950032
40,45,0,0.384691,202,0.2024,6,0.724737,-1,0.888073
41,46,0,0.394074,209,0.2092,7,0.724737,1,0.846767
42,47,0,0.403457,216,0.216,7,0.724737,0,0.826114
43,48,0,0.41284,223,0.223,7,0.746053,0,0.950031
44,49,0,0.422222,230,0.23,7,0.746053,0,0.86742
45,50,0,0.431605,237,0.237,7,0.746053,0,0.908726
46,51,0,0.440988,244,0.2442,7,0.767368,0,0.970684
47,52,0,0.45037,251,0.2514,7,0.767368,0,1.0533
48,53,0,0.459753,259,0.2588,8,0.788684,1,1.03264
49,54,0,0.469136,266,0.2662,7,0.788684,-1,1.13591
50,55,0,0.478519,274,0.2738,8,0.81,1,1.13591
51,56,0,0.487901,281,0.2814,7,0.81,-1,1.03264
52,57,0,0.497284,289,0.2892,8,0.831316,1,1.0533
53,58,0,0.506667,297,0.297,8,0.831316,0,0.970684
54,59,0,0.516049,305,0.305,8,0.852632,0,1.01199
55,60,0,0.525432,313,0.313,8,0.852632,0,0.950031
56,61,0,0.534815,321,0.321,8,0.852632,0,1.01199
57,62,0,0.544198,329,0.3292,8,0.873947,0,0.970684
58,63,0,0.55358,337,0.3374,8,0.873947,0,1.0533
59,64,0,0.562963,346,0.3458,9,0.895263,1,1.03264
60,65,0,0.572346,354,0.3542,8,0.895263,-1,1.03264
61,66,0,0.581728,363,0.3628,9,0.916579,1,1.0533
62,67,0,0.591111,371,0.3714,8,0.916579,-1,0.970684
63,68,0,0.600494,380,0.3802,9,0.937895,1,1.01199
64,69,0,0.609877,389,0.389,9,0.937895,0,0.950031
65,70,0,0.619259,398,0.3978,9,0.937895,0,1.11525
66,71,0,0.628642,407,0.4068,9,0.959211,0,1.0533
67,72,0,0.638025,415,0.4158,8,0.959211,-1,1.01199
68,73,0,0.647407,425,0.425,10,0.980526,2,0.888073
69,74,0,0.65679,434,0.4342,9,0.980526,-1,0.908726
70,75,0,0.666173,444,0.4438,10,1.02316,1,0.846767
71,76,0,0.675556,453,0.4532,9,1.00184,-1,0.702197
72,77,0,0.684938,463,0.4626,10,1.00184,1,0.702197
73,78,0,0.694321,472,0.472,9,1.00184,-1,0.619586
74,79,0,0.703704,481,0.4816,9,1.02316,0,0.57828
75,80,0,0.713086,491,0.4912,10,1.02316,1,0.464689
76,81,0,0.722469,501,0.5008,10,1.02316,0,0.708098
77,82,0,0.731852,511,0.5106,10,1.04447,0,0.767106
78,83,0,0.741235,520,0.5204,9,1.04447,-1,0.619586
79,84,0,0.750617,530,0.52525,10,1.03914,1,0.567954
80,85,0,0.76,540,0.53,10,1.03026,0,0.567954
